Trace
Swept SA
A.08.55,N9000A
503 FSA ,01
Segment,0
Number of Points,1501
Sweep Time,0.001
Start Frequency,50000000
Stop Frequency,200000000
Average Count,0
Average Type,LogPower(Video)
RBW,1500000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,50000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold
Detector,Peak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
50000000,-19.0787826127886
50100000,-19.078686883205
50200000,-19.093289883846
50300000,-19.104953138442
50400000,-19.1217609486167
50500000,-19.1194604094994
50600000,-19.1156899973596
50700000,-19.1280881884669
50800000,-19.1331370144619
50900000,-19.1242220467435
51000000,-19.1483792220305
51100000,-19.1482834924469
51200000,-19.1893442074922
51300000,-19.1767545572176
51400000,-19.1744540181003
51500000,-19.1684787964268
51600000,-19.2007202733374
51700000,-19.2006245437537
51800000,-19.1997938776589
51900000,-19.2114571322549
52000000,-19.232674561497
52100000,-19.2266993398235
52200000,-19.2295433562848
52300000,-19.238266864836
52400000,-19.2440506273422
52500000,-19.2696776756516
52600000,-19.2673771365343
52700000,-19.2694862164844
52800000,-19.2671856773671
52900000,-19.2729694398733
53000000,-19.3015362342277
53100000,-19.2962959490654
53200000,-19.2925255369256
53300000,-19.3078634740779
53400000,-19.3305507763424
53500000,-19.3282502372251
53600000,-19.3252147615965
53700000,-19.3368780161926
53800000,-19.3566255724122
53900000,-19.3543250332949
54000000,-19.3512895576663
54100000,-19.3688323043522
54200000,-19.3709413843023
54300000,-19.3884841309882
54400000,-19.3854486553597
54500000,-19.3860878622873
54600000,-19.4146546566417
54700000,-19.4263179112377
54800000,-19.4269571181653
54900000,-19.4268613885817
55000000,-19.4385246431778
55100000,-19.4619468819535
55200000,-19.458911406325
55300000,-19.4668999783649
55400000,-19.4645994392476
55500000,-19.4703832017538
55600000,-19.4783717737937
55700000,-19.4790109807213
55800000,-19.4936139813623
55900000,-19.5170362201381
56000000,-19.5191453000881
56100000,-19.5131700784147
56200000,-19.5255682695219
56300000,-19.5489905082977
56400000,-19.5510995882478
56500000,-19.5429195570406
56600000,-19.5663417958164
56700000,-19.5721255583226
56800000,-19.5749695747839
56900000,-19.583693083335
57000000,-19.58874190933
57100000,-19.6180436401956
57200000,-19.6157431010783
57300000,-19.6156473714947
57400000,-19.6155516419111
57500000,-19.6272148965071
57600000,-19.6418178971481
57700000,-19.6623003898789
57800000,-19.6651444063402
57900000,-19.6650486767566
58000000,-19.6767119313527
58100000,-19.6854354399038
58200000,-19.694158948455
58300000,-19.7028824570061
58400000,-19.710871029046
58500000,-19.7320884582881
58600000,-19.7312577921932
58700000,-19.7282223165647
58800000,-19.7545843013854
58900000,-19.752283762268
59000000,-19.7749710645326
59100000,-19.7748753349489
59200000,-19.7806590974552
59300000,-19.7982018441411
59400000,-19.7959013050237
59500000,-19.8046248135749
59600000,-19.8133483221261
59700000,-19.8338308148569
59800000,-19.8337350852733
59900000,-19.8453983398693
60000000,-19.8364833721509
60100000,-19.8562309283705
60200000,-19.8686291194778
60300000,-19.877352628029
60400000,-19.8801966444903
60500000,-19.9094983753559
60600000,-19.9123423918171
60700000,-19.9144514717672
60800000,-19.9268496628745
60900000,-19.9260189967797
61000000,-19.9465014895105
61100000,-19.943466013882
61200000,-19.964683443124
61300000,-19.9675274595853
61400000,-19.9666967934905
61500000,-19.9879142227325
61600000,-19.9907582391938
61700000,-20.0024214937899
61800000,-20.0082052562961
61900000,-20.0455912887852
62000000,-20.0330016385107
62100000,-20.0218818612586
62200000,-20.0548582746804
62300000,-20.0694612753213
62400000,-20.0715703552714
62500000,-20.091317911491
62600000,-20.0838728167951
62700000,-20.0977408809249
62800000,-20.1101390720321
62900000,-20.1247420726731
63000000,-20.1217065970446
63100000,-20.147333645354
63200000,-20.1479728522816
63300000,-20.1655155989675
63400000,-20.1654198693839
