Trace
Swept SA
A.08.55,N9000A
503 FSA ,01
Segment,0
Number of Points,1501
Sweep Time,0.001
Start Frequency,50000000
Stop Frequency,200000000
Average Count,0
Average Type,LogPower(Video)
RBW,1500000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,50000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold
Detector,Peak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
50000000,-18.9761463227495
50100000,-18.9694360492084
50200000,-18.9634607121785
50300000,-18.9868828355978
50400000,-18.9904616732139
50500000,-18.9903658282738
50600000,-18.9932097293786
50700000,-18.9989933765284
50800000,-19.0282949920376
50900000,-19.0245244645414
51000000,-19.0222238100676
51100000,-19.0221279651275
51200000,-19.039670596457
51300000,-19.055743354764
51400000,-19.0453583986667
51500000,-19.0423228076817
51600000,-19.0451667087866
51700000,-19.0950465466102
51800000,-19.0765772888893
51900000,-19.0683971423257
52000000,-19.0683012973857
52100000,-19.129940119389
52200000,-19.1055913695783
52300000,-19.1032907151045
52400000,-19.120833346434
52500000,-19.117797755449
52600000,-19.1500391170031
52700000,-19.1411240339283
52800000,-19.1351486968983
52900000,-19.1556310742727
53000000,-19.1672942135123
53100000,-19.1605839399712
53200000,-19.1604880950311
53300000,-19.1552476945125
53400000,-19.2110070244259
53500000,-19.1895980206601
53600000,-19.1865624296751
53700000,-19.1982255689148
53800000,-19.1929851683961
53900000,-19.2274313394839
54000000,-19.2243957484989
54100000,-19.2132758558903
54200000,-19.2242040586187
54300000,-19.2446864359931
54400000,-19.2394460354744
54500000,-19.2481694286691
54600000,-19.2590976313975
54700000,-19.286194437373
54800000,-19.2713998622083
54900000,-19.2713040172682
55000000,-19.2881117120865
55100000,-19.2916905497025
55200000,-19.3209921652117
55300000,-19.3120770821369
55400000,-19.3119812371968
55500000,-19.3148251383017
55600000,-19.3375123252097
55700000,-19.332271924691
55800000,-19.3432001274194
55900000,-19.3379597269007
56000000,-19.3907793107693
56100000,-19.3840690372281
56200000,-19.3758888906645
56300000,-19.3757930457245
56400000,-19.3867212484528
56500000,-19.3983843876925
56600000,-19.3894693046176
56700000,-19.4077468724583
56800000,-19.4076510275183
56900000,-19.4251936588477
57000000,-19.4250978139077
57100000,-19.4448452547708
57200000,-19.445484346342
57300000,-19.4865449460308
57400000,-19.4658708787763
57500000,-19.4657750338362
57600000,-19.4744984270309
57700000,-19.4824868837144
57800000,-19.5088487531786
57900000,-19.4977288605701
58000000,-19.49763301563
58100000,-19.5181153930044
58200000,-19.5562362466483
58300000,-19.5355621793938
58400000,-19.5384060804986
58500000,-19.5441897276484
58600000,-19.5881900733822
58700000,-19.5667810696165
58800000,-19.5644804151427
58900000,-19.5673243162475
59000000,-19.5789874554871
59100000,-19.6112288170412
59200000,-19.5898198132755
59300000,-19.5875191588017
59400000,-19.610941282221
59500000,-19.6417127707526
59600000,-19.6342675607003
59700000,-19.642990953895
59800000,-19.6392204263987
59900000,-19.6780762165539
60000000,-19.6750406255689
60100000,-19.6749447806288
60200000,-19.6807284277786
60300000,-19.6835723288835
60400000,-19.7246329285723
60500000,-19.7010191152729
60600000,-19.7009232703328
60700000,-19.7302248858419
60800000,-19.7462976441489
60900000,-19.7359126880516
61000000,-19.74684089078
61100000,-19.7445402363063
61200000,-19.8032393122646
61300000,-19.7619870226957
61400000,-19.7618911777556
61500000,-19.78237355513
61600000,-19.7991812499482
61700000,-19.8203985638338
61800000,-19.8107485442478
61900000,-19.8143273818639
62000000,-19.8377495052831
62100000,-19.840593406388
62200000,-19.8463770535378
62300000,-19.8573052562662
62400000,-19.8608840938823
62500000,-19.8960652014812
62600000,-19.8834754358503
62700000,-19.8782350353316
62800000,-19.9075366508407
62900000,-19.9162600440354
63000000,-19.9242485007189
63100000,-19.9219478462451
63200000,-19.9394904775746
63300000,-19.9540933628592
63400000,-19.9650215655875
