Trace
Swept SA
A.08.55,N9000A
63500000,-20.6170927446587
63600000,-20.6463943272089
63700000,-20.6492381953547
63800000,-20.6432628253659
63900000,-20.6431669474668
64000000,-20.6783480221068
64100000,-20.6922159379211
64200000,-20.6869755044435
64300000,-20.701578356769
64400000,-20.7161812090946
64500000,-20.7447478551335
64600000,-20.7395074216558
64700000,-20.7511705279365
64800000,-20.7569541421273
64900000,-20.7921352167673
65000000,-20.7861598467784
65100000,-20.8007626991039
65200000,-20.8094860593396
65300000,-20.8505466260695
65400000,-20.8592699863052
65500000,-20.8532946163163
65600000,-20.8561384844622
65700000,-20.8707413367877
65800000,-20.897103173293
65900000,-20.8970072953939
66000000,-20.9233691318992
66100000,-20.9254780635338
66200000,-20.9672735667749
66300000,-20.9671776888759
66400000,-20.9847202872463
66500000,-20.9875641553922
66600000,-21.0198054839873
66700000,-21.0277939077118
66800000,-21.0225534742341
66900000,-21.0489153107394
67000000,-21.0569037344638
67100000,-21.0891450630589
67200000,-21.0809648835363
67300000,-21.0808690056373
67400000,-21.1013513500527
67500000,-21.1482914088724
67600000,-21.1357016102824
67700000,-21.1334009228497
67800000,-21.1538832672651
67900000,-21.1890643419051
68000000,-21.1941130195846
68100000,-21.1947520781968
68200000,-21.2122946765673
68300000,-21.2357167670276
68400000,-21.2554641749318
68500000,-21.2524285509878
68600000,-21.2677663398246
68700000,-21.2735499540154
68800000,-21.3146105207452
68900000,-21.3174543888911
69000000,-21.3291174951717
69100000,-21.3349011093625
69200000,-21.3759616760924
69300000,-21.3810103537719
69400000,-21.3750349837831
69500000,-21.3933125186648
69600000,-21.4079153709903
69700000,-21.4372169535405
69800000,-21.4371210756414
69900000,-21.4546636740119
70000000,-21.4751460184273
70100000,-21.5103270930673
70200000,-21.5036167865672
70300000,-21.5071955912243
70400000,-21.5306176816846
70500000,-21.5628590102797
70600000,-21.5737871800491
70700000,-21.5567877623918
70800000,-21.5802098528521
70900000,-21.6153909274921
71000000,-21.6351383353963
71100000,-21.6387171400534
71200000,-21.650380246334
71300000,-21.6591036065697
71400000,-21.7031039193445
71500000,-21.7088875335353
71600000,-21.7132012747036
71700000,-21.7079608412259
71800000,-21.7703345667815
71900000,-21.778322990506
72000000,-21.7782271126069
72100000,-21.781805917264
72200000,-21.8015533251682
72300000,-21.8301199712071
72400000,-21.8226747281958
72500000,-21.8424221360999
72600000,-21.8665791630715
72700000,-21.8870615074869
72800000,-21.8869656295878
72900000,-21.916267212138
73000000,-21.9360146200422
73100000,-21.9631113930587
73200000,-21.9828588009628
73300000,-21.9805581135301
73400000,-22.0039802039904
73500000,-22.0097638181812
73600000,-22.0471497023549
73700000,-22.0441140784109
73800000,-22.0565121212028
73900000,-22.082873957708
74000000,-22.108500857702
74100000,-22.1025254877131
74200000,-22.1281523877072
74300000,-22.1236468907407
74400000,-22.1882254258299
74500000,-22.1932741035095
74600000,-22.1880336700318
74700000,-22.1849980460879
74800000,-22.2407573430423
74900000,-22.2759384176823
75000000,-22.2699630476934
75100000,-22.2728069158393
75200000,-22.2962290062996
75300000,-22.3372895730295
75400000,-22.3401334411754
75500000,-22.3687000872143
75600000,-22.3634596537366
75700000,-22.4103997125563
75800000,-22.4183881362808
75900000,-22.4153525123368
76000000,-22.4336300472185
76100000,-22.4688111218586
76200000,-22.4951729583638
76300000,-22.4980168265097
76400000,-22.5155594248801
76500000,-22.5323670867394
76600000,-22.5624036058008
76700000,-22.5564282358119
76800000,-22.588669564407
76900000,-22.6150314009122
77000000,-22.6413932374175
77100000,-22.6736345660126
77200000,-22.694116910428
77300000,-22.7337076041354
77400000,-22.726262361124
77500000,-22.7555639436742
77600000,-22.7819257801794
77700000,-22.8141671087745
77800000,-22.8199507229653
77900000,-22.8404330673807
78000000,-22.8425419990153
78100000,-22.8902169943463
78200000,-22.9070246562055
78300000,-22.8988444766829
78400000,-22.9105075829635
78500000,-22.9427489115586
78600000,-22.982339605266
78700000,-22.9748943622547
78800000,-23.0012561987599
78900000,-23.0187987971304
79000000,-23.052509998748
79100000,-23.0443298192254
79200000,-23.1008240526911
79300000,-23.1088124764155
79400000,-23.1388489954769
79500000,-23.1578614668699
79600000,-23.1504162238585
79700000,-23.1929466636108
79800000,-23.1766821824647
79900000,-23.2353812254641
80000000,-23.2345504110538
80100000,-23.2557676919804
80200000,-23.2997680047552
80300000,-23.3231900952155
80400000,-23.3113352331368
80500000,-23.3612150380014
80600000,-23.3427457473216
80700000,-23.3933604886975
80800000,-23.3873851187086
80900000,-23.3865543042983
81000000,-23.4459882838089
81100000,-23.4488321519548
81200000,-23.4737241154375
81300000,-23.472158364516
81400000,-23.5154237407796
81500000,-23.5248820375265
81600000,-23.6026894298179
81700000,-23.5864249486718
81800000,-23.5951483089075
81900000,-23.6185703993678
82000000,-23.6449322358731
82100000,-23.6801133105131
82200000,-23.6770776865691
82300000,-23.7034395230743
82400000,-23.7327411056245
82500000,-23.7796811644442
82600000,-23.7795852865451
82700000,-23.7883086467808
82800000,-23.8293692135107
82900000,-23.881453827909
83000000,-23.8762133944314
83100000,-23.9113944690714
83200000,-23.9112985911723
83300000,-23.9611783960369
83400000,-23.9978293436994
83500000,-23.9815648625533
83600000,-24.0167459371933
83700000,-24.0519270118333
83800000,-24.0657949276476
83900000,-24.1075904308887
84000000,-24.1302775848378
84100000,-24.1426756276297
84200000,-24.1477243053092
84300000,-24.1777608243706
84400000,-24.2151467085443
84500000,-24.2246050052913
84600000,-24.2480270957516
84700000,-24.2714491862119
84800000,-24.2948712766723
84900000,-24.3521004466492
85000000,-24.3468600131715
85100000,-24.3533785638735
85200000,-24.3679814161991
85300000,-24.4325599512883
85400000,-24.4706807719732
85500000,-24.4823438782539
85600000,-24.511645460804
85700000,-24.549766281489
85800000,-24.5555498956798
85900000,-24.5848514782299
86000000,-24.5987193940443
86100000,-24.6258161670607
86200000,-24.6609972417007
86300000,-24.6609013638017
86400000,-24.7107811686663
86500000,-24.7312635130817
86600000,-24.7605650956319
86700000,-24.7626740272665
86800000,-24.7956502923728
86900000,-24.8073133986535
87000000,-24.8660124416528
87100000,-24.8916393416469
87200000,-24.9128566225735
87300000,-24.9414232686124
87400000,-24.9508815653594
87500000,-24.9978216241791
87600000,-25.0116895399934
87700000,-25.0409911225436
87800000,-25.0592686574253
87900000,-25.106208716245
88000000,-25.1090525843908
88100000,-25.1552577066993
88200000,-25.1794147336709
88300000,-25.2145958083109
88400000,-25.2431624543498
88500000,-25.2371870843609
88600000,-25.2584043652876
88700000,-25.3082841701522
88800000,-25.3662482766403
88900000,-25.3771764464097
89000000,-25.4020684098925
89100000,-25.4166712622181
89200000,-25.4724305591725
89300000,-25.5164308719473
89400000,-25.5133952480033
89500000,-25.5191788621941
89600000,-25.5925766354181
89700000,-25.630697456103
89800000,-25.6482400544735
89900000,-25.656228478198
90000000,-25.7274214418883
90100000,-25.7537832783936
90200000,-25.771325876764
90300000,-25.7940130307131
90400000,-25.8211098037296
90500000,-25.870254672083
90600000,-25.8826527148749
90700000,-25.8707978527961
90800000,-25.9236174037057
90900000,-25.9764369546152
91000000,-26.0145577753001
91100000,-26.0225461990246
91200000,-26.0761006864454
91300000,-26.1083420150405
91400000,-26.1163304387649
91500000,-26.1809089738542
91600000,-26.1756685403765
91700000,-26.2167291071064
91800000,-26.2607294198811
91900000,-26.3047297326559
92000000,-26.3075736008018
92100000,-26.3478992310204
92200000,-26.407333210531
92300000,-26.4131168247218
92400000,-26.4387437247158
92500000,-26.4739247993558
92600000,-26.5186600486418
92700000,-26.5678049169952
92800000,-26.5919619439668
92900000,-26.6095045423373
93000000,-26.6652638392917
93100000,-26.7063244060216
93200000,-26.7297464964819
93300000,-26.7377349202064
93400000,-26.7824701694924
93500000,-26.8588076887613
93600000,-26.8910490173564
93700000,-26.9262300919964
93800000,-26.9731701508161
93900000,-27.0289294477706
94000000,-27.0545563477646
94100000,-27.0581351524217
94200000,-27.0903764810168
94300000,-27.0895456666065
94400000,-27.1930758367909
94500000,-27.1929799588919
94600000,-27.2222815414421
94700000,-27.2633421081719
94800000,-27.2750052144526
94900000,-27.3190055272273
95000000,-27.3718250781368
95100000,-27.3893676765074
95200000,-27.4274884971923
95300000,-27.5119103180847
95400000,-27.509609630652
95500000,-27.544790705292
95600000,-27.6034897482914
95700000,-27.6386708229314
95800000,-27.6584182308355
95900000,-27.7266714484809
96000000,-27.7295153166268
96100000,-27.8058528358957
96200000,-27.832214672401
96300000,-27.8879739693554
96400000,-27.8878780914564
96500000,-27.9524566265456
96600000,-28.0221797172135
96700000,-28.0198790297807
96800000,-28.0609395965106
96900000,-28.0424703058307
97000000,-28.1489402220601
97100000,-28.1370853599814
97200000,-28.2310613555198
97300000,-28.2456642078454
97400000,-28.3278812192041
97500000,-28.3740863415126
97600000,-28.3894241303494
97700000,-28.4268100145231
97800000,-28.4597862796294
97900000,-28.5500875926117
98000000,-28.5624856354036
98100000,-28.618244932358
98200000,-28.6357875307285
98300000,-28.6592096211888
98400000,-28.7149689181433
98500000,-28.7383910086036
98600000,-28.8147285278725
98700000,-28.8940057931864
98800000,-28.9291868678264
98900000,-28.9731871806011
99000000,-28.9988140805952
99100000,-29.0523685680159
99200000,-29.0934291347458
99300000,-29.122730717296
99400000,-29.1659960935595
99500000,-29.1842736284412
99600000,-29.2517919095754
99700000,-29.2899127302603
99800000,-29.3809489797538
99900000,-29.4124553718377
100000000,-29.5071663038873
100100000,-29.5504316801509
100200000,-29.5628297229428
100300000,-29.6185890198972
100400000,-29.6508303484923
100500000,-29.7661195028564
100600000,-29.7594091963563
100700000,-29.8269274774905
100800000,-29.9032649967594
100900000,-29.9119883569951
101000000,-29.9640729713934
101100000,-29.9617722839607
101200000,-30.0344351206734
101300000,-30.0674113857797
101400000,-30.1488934606273
101500000,-30.1634963129528
101600000,-30.2111713082838
101700000,-30.2838341449965
101800000,-30.3520873626419
101900000,-30.3813889451921
102000000,-30.4665457025958
102100000,-30.4782088088764
102200000,-30.5545463281453
102300000,-30.5985466409201
102400000,-30.6190289853355
102500000,-30.6799328378686
102600000,-30.748186055514
102700000,-30.783367130154
102800000,-30.8714636336026
102900000,-30.9095844542875
103000000,-30.9976809577361
103100000,-31.0093440640167
103200000,-31.0768623451509
103300000,-31.1120434197909
103400000,-31.179561700925
103500000,-31.2147427755651
103600000,-31.2822610566992
103700000,-31.3674178141029
103800000,-31.4025988887429
103900000,-31.4495389475626
104000000,-31.5258764668315
104100000,-31.5404793191571
104200000,-31.5756603937971
104300000,-31.7225518181441
104400000,-31.7283354323349
104500000,-31.8017332055589
104600000,-31.8898297090075
104700000,-31.9308902757374
104800000,-31.9337341438832
104900000,-32.0365293775564
105000000,-32.1246258810051
105100000,-32.1774454319146
105200000,-32.2479034590937
105300000,-32.2977832639583
105400000,-32.382940021362
105500000,-32.4240005880918
105600000,-32.488579123181
105700000,-32.5590371503601
105800000,-32.6236156854494
105900000,-32.6587967600894
106000000,-32.7321945333133
106100000,-32.7644358619084
106200000,-32.8760503337164
106300000,-32.8965326781318
106400000,-32.9963881657601
106500000,-33.072725685029
106600000,-33.1667016805675
106700000,-33.2018827552075
106800000,-33.2341240838026
106900000,-33.3369193174758
107000000,-33.4103170906998
107100000,-33.4837148639238
107200000,-33.5365344148333
107300000,-33.6540283787311
107400000,-33.7009684375508
107500000,-33.7949444330893
107600000,-33.8271857616844
107700000,-33.953498963717
107800000,-33.9651620699976
107900000,-34.0268008590419
108000000,-34.1031383783108
108100000,-34.2118131040739
108200000,-34.2940301154326
108300000,-34.3350906821625
108400000,-34.3967294712068
108500000,-34.4701272444308
108600000,-34.5699827320591
108700000,-34.56988685416
108800000,-34.6932603101477
108900000,-34.793115797776
109000000,-34.8488750947305
109100000,-34.9119837567972
109200000,-34.9956706411784
109300000,-35.0720081604473
109400000,-35.195381616435
109500000,-35.2335024371199
109600000,-35.2628040196701
109700000,-35.4214544281968
109800000,-35.4919124553759
109900000,-35.6299846415882
110000000,-35.6063707953298
110100000,-35.7650212038565
110200000,-35.8295997389457
110300000,-35.9088770042596
110400000,-35.9440580788996
110500000,-36.0637568523311
110600000,-36.1378895620663
110700000,-36.296539970593
110800000,-36.3287812991881
110900000,-36.3992393263672
111000000,-36.4873358298158
111100000,-36.6077695397586
111200000,-36.6649987097355
111300000,-36.6384451174321
111400000,-36.8162038752508
111500000,-36.9131196168342
111600000,-36.9336019612496
111700000,-37.0951921158213
111800000,-37.1818187462474
111900000,-37.2772646148083
112000000,-37.362421372212
112100000,-37.4005421928969
112200000,-37.5150964107498
112300000,-37.7031442797258
112400000,-37.6971689097369
112500000,-37.9057950010273
112600000,-37.9439158217122
112700000,-38.0555302935202
112800000,-38.1436267969688
112900000,-38.2728797450463
113000000,-38.3168800578211
113100000,-38.3990970691799
113200000,-38.5342295093472
113300000,-38.6487837272001
113400000,-38.7016032781097
113500000,-38.9190486075348
113600000,-38.8983745073213
113700000,-39.0188082172641
113800000,-39.1465912923191
113900000,-39.2008807162511
114000000,-39.2419412829809
114100000,-39.4454228186927
114200000,-39.5063266712258
114300000,-39.5562064760904
114400000,-39.6149055190898
114500000,-39.8058931341107
114600000,-39.8734114152448
114700000,-39.9365200773116
114800000,-40.0349056919174
114900000,-40.2053150846239
115000000,-40.2757731118029
115100000,-40.37489366292
115200000,-40.3887615787343
115300000,-40.528303637969
115400000,-40.6274241890861
115500000,-40.6692196923272
115600000,-40.8749060375727
115700000,-40.9189063503474
115800000,-41.007002853796
115900000,-41.1083282144468
116000000,-41.1552682732665
116100000,-41.1096063316712
116200000,-41.262377248108
116300000,-41.4063289264102
116400000,-41.3209804132084
116500000,-41.4384743771062
116600000,-41.5765465633185
116700000,-41.6734623049019
116800000,-41.7233421097665
116900000,-41.7644026764963
117000000,-41.7848850209117
117100000,-41.8964994927197
117200000,-41.9698972659437
117300000,-41.993319356404
117400000,-42.0850905424088
117500000,-42.0871994740434
117600000,-42.1664767393573
117700000,-42.1186099882282
117800000,-42.1839234598287
117900000,-42.095635200582
118000000,-42.1072983068626
118100000,-42.2086236675134
118200000,-42.201178424502
118300000,-42.2539979754115
118400000,-42.2891790500515
118500000,-42.2949626642423
118600000,-42.3713001835113
118700000,-42.3623850674774
118800000,-42.2623378240511
118900000,-42.3063381368258
119000000,-42.2966880842808
119100000,-42.2973271428929
119200000,-42.2215328043372
119300000,-42.0847387353492
119400000,-42.064799571647
119500000,-42.2793051550272
119600000,-42.265980419926
119700000,-42.1527043192975
119800000,-42.0996930125898
119900000,-42.0665249916854
120000000,-42.0340919072922
120100000,-41.928165171776
120200000,-41.8509009601977
120300000,-41.8375762250965
120400000,-41.8786367918264
120500000,-41.7521318339957
120600000,-41.6307714317436
120700000,-41.558651775744
120800000,-41.4813875641657
120900000,-41.4732073846431
121000000,-41.4797259353451
121100000,-41.3598354061155
121200000,-41.2201015910827
121300000,-41.1281386492798
121400000,-41.1434764381166
121500000,-41.0169714802859
121600000,-40.8889966494327
121700000,-40.7948288980962
121800000,-40.7682753057929
121900000,-40.7292277927986
122000000,-40.6887104067819
122100000,-40.5835186077769
122200000,-40.4746521262157
122300000,-40.4341347401989
122400000,-40.3157140839918
122500000,-40.2259559517226
122600000,-40.1802940101273
122700000,-40.189017370363
122800000,-40.036054698128
122900000,-39.9271882165668
123000000,-39.9329718307576
123100000,-39.8358643333762
123200000,-39.7321424073936
123300000,-39.5093607665917
123400000,-39.5004456505579
123500000,-39.4606632010524
123600000,-39.3907483545865
123700000,-39.2436651744413
123800000,-39.1796298200652
123900000,-39.17585925961
124000000,-39.0045231745943
124100000,-38.91770478837
124200000,-38.914669164426
124300000,-38.7793449684606
124400000,-38.8483331226172
124500000,-38.6358405929725
124600000,-38.5762148576638
124700000,-38.490866344462
124800000,-38.452553767979
124900000,-38.2746032543621
125000000,-38.146628423509
125100000,-38.1340386249191
125200000,-38.0758827626328
125300000,-38.054473725908
125400000,-37.7765718467639
125500000,-37.7757410323536
125600000,-37.8109221069936
125700000,-37.7593806733084
125800000,-37.6255263503654
125900000,-37.5916233929498
126000000,-37.589322705517
126100000,-37.4517937000179
126200000,-37.3737945519284
126300000,-37.2663979433897
126400000,-37.2251456208617
126500000,-37.1133393932557
126600000,-37.0346053086549
126700000,-36.9779193193911
126800000,-36.9035948538578
126900000,-36.8307402613469
127000000,-36.8071264150885
127100000,-36.7467657432686
127200000,-36.6864050714486
127300000,-36.5121292403879
127400000,-36.5098285529552
127500000,-36.45828711927
127600000,-36.3898421458265
127700000,-36.3449151407424
127800000,-36.1743139922379
127900000,-36.1800976064287
128000000,-36.0947490932269
128100000,-35.9880874211994
128200000,-35.9887264798116
128300000,-35.9283658079916
128400000,-35.8341980566551
128500000,-35.8355720517785
128600000,-35.6965731732569
128700000,-35.7324891844081
128800000,-35.6214178933133
128900000,-35.5544427928922
129000000,-35.5146603433868
129100000,-35.4028541157807
129200000,-35.4086377299715
129300000,-35.2880122642306
129400000,-35.215892608231
129500000,-35.2084473652196
129600000,-35.171604661759
129700000,-35.1377017043434
129800000,-35.077205299252
129900000,-34.9408747002325
130000000,-34.9390374827682
130100000,-34.9188268525231
130200000,-34.7832311900149
130300000,-34.728478543742
130400000,-34.7075329769856
130500000,-34.6476357751341
130600000,-34.5855337637489
130700000,-34.5359256730546
130800000,-34.4650044235346
130900000,-34.4727213807163
131000000,-34.413559115376
131100000,-34.3543968500357
131200000,-34.2893550926056
131300000,-34.2206386526193
131400000,-34.2018978953966
131500000,-34.1309766458767
131600000,-34.0144893326604
131700000,-34.0082424961287
131800000,-33.9512850403221
131900000,-33.8428820287294
132000000,-33.8528037954447
132100000,-33.8252438000873
132200000,-33.7866597570615
132300000,-33.7304372377661
132400000,-33.6911182582291
132500000,-33.6054982784845
132600000,-33.6058658705538
132700000,-33.4893785573376
132800000,-33.4552041333791
132900000,-33.4305838840666
133000000,-33.3971443966194
133100000,-33.3637049091722
133200000,-33.2898439136073
133300000,-33.2586092356938
133400000,-33.1965072243085
133500000,-33.1601279908164
133600000,-33.0627490268921
133700000,-33.0131409361978
133800000,-33.0068940996661
133900000,-32.9749244852413
134000000,-32.9451596803502
134100000,-32.9014310817458
134200000,-32.8466784354729
134300000,-32.808094392447
134400000,-32.7981728733592
134500000,-32.7537093382435
134600000,-32.6879326443021
134700000,-32.6177463312934
134800000,-32.6129693677841
134900000,-32.5060362292139
135000000,-32.4814159799014
135100000,-32.4759040798809
135200000,-32.4564283861471
135300000,-32.3950613112731
135400000,-32.39395903032
135500000,-32.3318570189348
135600000,-32.2697550075496
135700000,-32.2267613454563
135800000,-32.1778881912733
135900000,-32.1606173070731
136000000,-32.1411416133393
136100000,-32.101087697291
136200000,-32.0235520191699
136300000,-32.0371484684414
136400000,-31.9581429172979
136500000,-31.9680646840133
136600000,-31.8456978787072
136700000,-31.8438606612428
136800000,-31.8420234437785
136900000,-31.772572067281
137000000,-31.7530963735471
137100000,-31.7571386481727
137200000,-31.6619644937821
137300000,-31.6410189270258
137400000,-31.5715675505282
137500000,-31.5910434918896
137600000,-31.5700979251333
137700000,-31.5065260407256
137800000,-31.4605926325875
137900000,-31.4337675737413
138000000,-31.4164966895412
138100000,-31.3521898686222
138200000,-31.3327141748884
138300000,-31.3095637985984
138400000,-31.2570159618592
138500000,-31.2566486174173
138600000,-31.2033658441669
138700000,-31.1515529439389
138800000,-31.1056195358007
138900000,-31.0677704292861
139000000,-31.0277165132378
139100000,-31.036903343442
139200000,-31.0093433480846
139300000,-30.987662844817
139400000,-30.9725967701506
139500000,-30.9134345048103
139600000,-30.8410433822678
139700000,-30.8421459108484
139800000,-30.8167907250247
139900000,-30.7965800947797
140000000,-30.7594659247763
140100000,-30.6929542943237
140200000,-30.7006712515053
140300000,-30.6576775894121
140400000,-30.649960879858
140500000,-30.5834492494054
140600000,-30.572057857295
140700000,-30.5562568461173
140800000,-30.5044439458894
140900000,-30.5143657126047
141000000,-30.450793828197
141100000,-30.4335229439969
141200000,-30.4066978851507
141300000,-30.371788524681
141400000,-30.3339394181664
141500000,-30.3122589148989
141600000,-30.2869037290752
141700000,-30.3085844799702
141800000,-30.236928293939
141900000,-30.207163489048
142000000,-30.2031214620499
142100000,-30.1505736253107
142200000,-30.1112546457737
142300000,-30.076345285304
142400000,-30.0480503534353
142500000,-30.0616468027069
142600000,-30.0509903471078
142700000,-30.0344543994188
142800000,-30.0098341501064
142900000,-29.9616959324346
143000000,-29.9201721433638
143100000,-29.9256842910118
143200000,-29.858437724048
143300000,-29.8205886175333
143400000,-29.8238959556476
143500000,-29.8014805158689
143600000,-29.7680410284216
143700000,-29.7331316679519
143800000,-29.7224752123528
143900000,-29.7419511537142
144000000,-29.6636805390819
144100000,-29.6324458611684
144200000,-29.6298737071929
144300000,-29.6023137118355
144400000,-29.6092957325059
144500000,-29.5949645943507
144600000,-29.5335975194767
144700000,-29.5222061273664
144800000,-29.5078749892111
144900000,-29.4531223429382
145000000,-29.438791204783
145100000,-29.3943276696673
145200000,-29.3858760236019
145300000,-29.3715448854467
145400000,-29.3410451440444
145500000,-29.2708588310356
145600000,-29.2579975659028
145700000,-29.2546904754161
145800000,-29.2278654165699
145900000,-29.1907512465665
146000000,-29.1712755528327
146100000,-29.1753178274582
146200000,-29.1264446732751
146300000,-29.1275472018557
146400000,-29.1190955557903
146500000,-29.1062342906576
146600000,-29.0948428985472
146700000,-29.0819816334145
146800000,-29.0294337966752
146900000,-29.0136327854975
147000000,-29.0345785998814
147100000,-28.9835006361646
147200000,-28.9515310217398
147300000,-28.9357300105621
147400000,-28.9221338089181
147500000,-28.9092725437853
147600000,-28.8508452149563
147700000,-28.8166707909978
147800000,-28.8295323037581
147900000,-28.7865386416649
148000000,-28.7692677574647
148100000,-28.743912571641
148200000,-28.7134128302387
148300000,-28.7909487559873
148400000,-28.712678141355
148500000,-28.6571905585709
148600000,-28.6538834680841
148700000,-28.6130946155246
148800000,-28.5994984138806
148900000,-28.6204442282644
149000000,-28.6134624552215
149100000,-28.6263239679817
149200000,-28.6222819409837
149300000,-28.5050596912562
149400000,-28.5149814579716
149500000,-28.5271080342207
149600000,-28.5083672769981
149700000,-28.4639037418824
149800000,-28.4481027307047
149900000,-28.4470004497516
150000000,-28.4833799308712
150100000,-28.4131936178625
150200000,-28.3797541304152
150300000,-28.3896758971306
150400000,-28.3753447589754
150500000,-28.3536642557078
150600000,-28.3121404666371
150700000,-28.2794359157011
150800000,-28.2768637617255
150900000,-28.2926650205308
151000000,-28.2459966758814
151100000,-28.2368100933048
151200000,-28.2195392091046
151300000,-28.1941840232809
151400000,-28.1960214883727
151500000,-28.1309797309426
151600000,-28.1276726404558
151700000,-28.1170161848567
151800000,-28.1386969357518
151900000,-28.0405830353163
152000000,-28.0321313892509
152100000,-28.0538121401459
152200000,-28.0571194782602
152300000,-27.9942825303638
152400000,-27.9659875984952
152500000,-27.9494516508062
152600000,-27.9740721477462
152700000,-27.9619458191247
152800000,-27.9483496174806
152900000,-27.9303437967693
153000000,-27.9432053095296
153100000,-27.9060911395262
153200000,-27.8866154457923
153300000,-27.8230435613847
153400000,-27.8212063439203
153500000,-27.8796339203769
153600000,-27.7851947024976
153700000,-27.7892369771231
153800000,-27.7998936803497
153900000,-27.7796830501046
154000000,-27.7396291340563
154100000,-27.725297995901
154200000,-27.7234607784367
154300000,-27.7311777356184
154400000,-27.751388613491
154500000,-27.6745878718812
154600000,-27.6492326860575
154700000,-27.643720786037
