Trace
Swept SA
A.08.55,N9000A
63500000,-19.6751287864312
63600000,-19.6779727150018
63700000,-19.6837563896174
63800000,-19.6976243658566
63900000,-19.6953237388486
64000000,-19.7187458897337
64100000,-19.726734373883
64200000,-19.7214940008302
64300000,-19.7463860247377
64400000,-19.735266159595
64500000,-19.7594232469914
64600000,-19.7644719850958
64700000,-19.7768700883125
64800000,-19.7767742708382
64900000,-19.7994614852121
65000000,-19.8089198423838
65100000,-19.8110288344433
65200000,-19.820487191615
65300000,-19.8350901043654
65400000,-19.8283798582901
65500000,-19.8466574535966
65600000,-19.8634651758806
65700000,-19.8670440409625
65800000,-19.8669482234883
65900000,-19.8815511362387
66000000,-19.8814553187644
66100000,-19.8960582315148
66200000,-19.8900829219507
66300000,-19.9157098823695
66400000,-19.9075297632717
66500000,-19.9243374855558
66600000,-19.9337958427275
66700000,-19.9572179936127
66800000,-19.9571221761384
66900000,-19.9658455967989
67000000,-19.9797135730381
67100000,-19.980352692075
67200000,-19.9920158587805
67300000,-20.0036790254859
67400000,-20.0094627001015
67500000,-20.0255354858743
67600000,-20.0202951128215
67700000,-20.038572708128
67800000,-20.0436214462324
67900000,-20.0530798034041
68000000,-20.0647429701095
68100000,-20.0734663907701
68200000,-20.0763103193407
68300000,-20.0791542479114
68400000,-20.1113956369313
68500000,-20.114239565502
68600000,-20.1347219703422
68700000,-20.1309514703118
68800000,-20.1404098274835
68900000,-20.1461935020991
69000000,-20.1483024941586
69100000,-20.1460018671506
69200000,-20.1775083196593
69300000,-20.1840269307861
69400000,-20.1809913672669
69500000,-20.1889798514162
69600000,-20.2131369388126
69700000,-20.2218603594731
69800000,-20.2210296054876
69900000,-20.2473915024177
70000000,-20.2450908754097
70100000,-20.2589588516489
70200000,-20.2595979706859
70300000,-20.2852249311047
70400000,-20.2910086057203
70500000,-20.3122259470717
70600000,-20.3180096216873
70700000,-20.3237932963029
70800000,-20.3347215264971
70900000,-20.3346257090228
71000000,-20.3492286217732
71100000,-20.3704459631247
71200000,-20.3637357170493
71300000,-20.3871578679345
71400000,-20.3907367330164
71500000,-20.4112191378566
71600000,-20.4140630664273
71700000,-20.4227864870878
71800000,-20.4403291458831
71900000,-20.4394983918976
72000000,-20.4629205427827
72100000,-20.4657644713534
72200000,-20.481102320615
72300000,-20.4927654873204
72400000,-20.4882600507788
72500000,-20.4837546142372
72600000,-20.5365742255715
72700000,-20.5423579001871
72800000,-20.5385874001567
72900000,-20.562744487553
73000000,-20.5530944954328
73100000,-20.583131074919
73200000,-20.5977339876694
73300000,-20.603517662285
73400000,-20.6085664003893
73500000,-20.6143500750049
73600000,-20.6355674163563
73700000,-20.6435559005056
73800000,-20.6530142576774
73900000,-20.658797932293
74000000,-20.6785454006219
74100000,-20.6850640117488
74200000,-20.7084861626339
74300000,-20.7076554086484
74400000,-20.7406317341795
74500000,-20.7375961706604
74600000,-20.7514641468995
74700000,-20.7484285833803
74800000,-20.751272511951
74900000,-20.7754295993474
75000000,-20.781213273963
75100000,-20.7987559327583
75200000,-20.7898408771492
75300000,-20.8220822661691
75400000,-20.8278659407847
75500000,-20.84540859958
75600000,-20.8423730360609
75700000,-20.8746144250807
75800000,-20.8745186076065
75900000,-20.8979407584916
76000000,-20.9066641791521
76100000,-20.9117129172565
76200000,-20.9321953220967
76300000,-20.9357741871786
76400000,-20.9650758301536
76500000,-20.9561607745446
76600000,-20.9737034333399
76700000,-20.9883063460902
76800000,-20.988210528616
76900000,-20.9939942032316
77000000,-21.0291753382964
77100000,-21.0459830605804
77200000,-21.0407426875276
77300000,-21.0582853463229
77400000,-21.0640690209385
77500000,-21.0955754734471
77600000,-21.099154338529
77700000,-21.1108175052345
77800000,-21.1136614338051
77900000,-21.139288394224
78000000,-21.1509515609294
78100000,-21.1515906799664
78200000,-21.1742778943403
78300000,-21.186675997557
78400000,-21.1924596721725
78500000,-21.2188215691026
78600000,-21.2246052437182
78700000,-21.2333286643787
78800000,-21.2567508152638
78900000,-21.2595947438345
79000000,-21.27125791054
79100000,-21.3034992995598
79200000,-21.3085480376642
79300000,-21.3062474106563
79400000,-21.3355490536312
79500000,-21.3236942519773
79600000,-21.3676946251769
79700000,-21.3786228553711
79800000,-21.3785270378968
79900000,-21.3997443792483
80000000,-21.399648561774
80100000,-21.4429139984624
80200000,-21.4435531174994
80300000,-21.4552162842048
80400000,-21.4609999588204
80500000,-21.4983859034189
80600000,-21.496085276411
80700000,-21.522447173341
80800000,-21.5282308479566
80900000,-21.5604722369765
81000000,-21.5603764195023
81100000,-21.560280602028
81200000,-21.5712088322222
81300000,-21.6071249037983
81400000,-21.6180531339925
81500000,-21.6128127609396
81600000,-21.6208012450889
81700000,-21.6478980785302
81800000,-21.6669106103479
81900000,-21.6535859356715
82000000,-21.6858273246914
82100000,-21.7004302374418
82200000,-21.7414908645964
82300000,-21.7582985868805
82400000,-21.7523232773164
82500000,-21.7639864440218
82600000,-21.794023023508
82700000,-21.7990717616124
82800000,-21.7989759441382
82900000,-21.8172535394447
83000000,-21.8399407538186
83100000,-21.8699773333048
83200000,-21.8625321507182
83300000,-21.8550869681317
83400000,-21.8932078492414
83500000,-21.9430877145308
83600000,-21.9451967065903
83700000,-21.9458358256273
83800000,-21.9486797541979
83900000,-21.9779813971729
84000000,-22.0006686115468
84100000,-21.9983679845388
84200000,-22.0306093735587
84300000,-22.0305135560845
84400000,-22.0803934213739
84500000,-22.0766229213435
84600000,-22.1154787389645
84700000,-22.1036239373105
84800000,-22.1027931833251
84900000,-22.1585525407044
85000000,-22.1503724216066
85100000,-22.1708548264468
85200000,-22.1707590089725
85300000,-22.2265183663518
85400000,-22.2176033107428
85500000,-22.2263267314033
85600000,-22.2703271046029
85700000,-22.2878697633981
85800000,-22.2936534380138
85900000,-22.2994371126293
86000000,-22.3140400253797
86100000,-22.3404019223098
86200000,-22.3564747080826
86300000,-22.3431500334062
86400000,-22.3695119303362
86500000,-22.3988135733112
86600000,-22.4222357241963
86700000,-22.4221399067221
86800000,-22.4183694066917
86900000,-22.4366470019982
87000000,-22.4828521847315
87100000,-22.4834913037684
87200000,-22.492214724429
87300000,-22.5119621927579
87400000,-22.5419987722441
87500000,-22.567625732663
87600000,-22.5565058675203
87700000,-22.5887472565401
87800000,-22.5974706772007
87900000,-22.6326518122655
88000000,-22.6443149789709
88100000,-22.6500986535865
88200000,-22.6676413123818
88300000,-22.7226657332498
88400000,-22.7166904236857
88500000,-22.7202692887676
88600000,-22.7525106777876
88700000,-22.7612340984481
88800000,-22.8052344716476
88900000,-22.8021989081285
89000000,-22.8263559955248
89100000,-22.8100915748035
89200000,-22.8783448528737
89300000,-22.8716346067984
89400000,-22.8810929639701
89500000,-22.9162740990349
89600000,-22.933081821319
89700000,-22.9300462577998
89800000,-22.9806610596005
89900000,-22.9864447342161
90000000,-22.9863489167418
90100000,-23.0509275122558
90200000,-23.0537714408265
90300000,-23.0595551154421
90400000,-23.091796504462
90500000,-23.1357968776616
90600000,-23.150399790412
90700000,-23.1532437189827
90800000,-23.1766658698678
90900000,-23.1912687826181
91000000,-23.1941127111888
91100000,-23.2057758778942
91200000,-23.2402220764478
91300000,-23.2901019417372
91400000,-23.3164638386673
91500000,-23.3082837195695
91600000,-23.3405251085894
91700000,-23.3404292911152
91800000,-23.3903091564046
91900000,-23.3872735928854
92000000,-23.4224547279502
92100000,-23.4282384025658
92200000,-23.4810580139002
92300000,-23.4692032122462
92400000,-23.4926253631314
92500000,-23.5366257363309
92600000,-23.5424094109466
92700000,-23.592289276236
92800000,-23.5980729508515
92900000,-23.6067963715121
93000000,-23.6272787763523
93100000,-23.6712791495519
93200000,-23.6711833320776
93300000,-23.6769670066932
93400000,-23.712148141758
93500000,-23.7502690228678
93600000,-23.7560526974833
93700000,-23.7941735785931
93800000,-23.7992223166975
93900000,-23.817499912004
94000000,-23.8644400312485
94100000,-23.8614044677293
94200000,-23.8818868725695
94300000,-23.9053090234546
94400000,-23.9610683808339
94500000,-23.9609725633597
94600000,-23.9836597777336
94700000,-24.0166361032647
94800000,-24.0312390160151
94900000,-24.0664201510799
95000000,-24.0810230638302
95100000,-24.1044452147154
95200000,-24.1278673656005
95300000,-24.1674581197327
95400000,-24.1600129371461
95500000,-24.2157722945254
95600000,-24.212001794495
95700000,-24.2626165962957
95800000,-24.2500268581305
95900000,-24.2881477392402
96000000,-24.3299433029061
96100000,-24.3563051998361
96200000,-24.3731129221202
96300000,-24.379631533247
96400000,-24.4324511445814
96500000,-24.4441143112868
96600000,-24.4763557003067
96700000,-24.4821393749223
96800000,-24.5202602560321
96900000,-24.5407426608722
97000000,-24.5715141768697
97100000,-24.5670087403281
97200000,-24.6286475897972
97300000,-24.625612026278
97400000,-24.6666726534327
97500000,-24.719492264767
97600000,-24.6892640503323
97700000,-24.7244451853971
97800000,-24.7868189713775
97900000,-24.8073013762177
98000000,-24.8072055587434
98100000,-24.8453264398531
98200000,-24.8569896065586
98300000,-24.9039297258031
98400000,-24.9214723845984
98500000,-24.9206416306129
98600000,-24.9800756705483
98700000,-25.0439193295511
98800000,-25.047498194633
98900000,-25.0584264248272
99000000,-25.0620052899091
99100000,-25.1001261710189
99200000,-25.1441265442185
99300000,-25.1763679332383
99400000,-25.169657687163
99500000,-25.2173327429188
99600000,-25.2848510844777
99700000,-25.2935745051382
99800000,-25.3111171639335
99900000,-25.3220453941277
100000000,-25.3932384182428
100100000,-25.4276846167964
100200000,-25.4371429739682
100300000,-25.4370471564939
100400000,-25.5104449901427
100500000,-25.5309273949829
100600000,-25.5484700537782
100700000,-25.5777716967532
100800000,-25.6063384032169
100900000,-25.6687121891972
101000000,-25.6833151019476
101100000,-25.6942433321418
101200000,-25.6912077686227
101300000,-25.7565213006479
101400000,-25.8012566103587
101500000,-25.7916066182385
101600000,-25.8532454677076
101700000,-25.8876916662612
101800000,-25.9375715315506
101900000,-25.9146926822282
102000000,-25.988090515877
102100000,-26.007837984206
102200000,-26.0378745636922
102300000,-26.0848146829367
102400000,-26.0957429131309
102500000,-26.1140205084374
102600000,-26.1609606276819
102700000,-26.2123103659938
102800000,-26.2048651834073
102900000,-26.281202763101
103000000,-26.2656732788909
103100000,-26.336866303006
103200000,-26.3455897236665
103300000,-26.392529842911
103400000,-26.421831485886
103500000,-26.4864100814
103600000,-26.4921937560156
103700000,-26.5185556529457
103800000,-26.5596162801003
103900000,-26.6036166532999
104000000,-26.6358580423198
104100000,-26.6475212090252
104200000,-26.7150395505842
104300000,-26.7267027172896
104400000,-26.7442453760849
104500000,-26.7904505588182
104600000,-26.8344509320178
104700000,-26.8527285273243
104800000,-26.9143673767934
104900000,-26.9495485118582
105000000,-26.9817899008781
105100000,-27.0081517978081
105200000,-27.0367185042719
105300000,-27.0873333060725
105400000,-27.0901772346432
105500000,-27.154020893646
105600000,-27.1722984889525
105700000,-27.2162988621521
105800000,-27.2691184734864
105900000,-27.3189983387759
106000000,-27.3277217594364
106100000,-27.3687823865911
106200000,-27.4421802202398
106300000,-27.4420844027656
106400000,-27.4978437601449
106500000,-27.5506633714792
106600000,-27.5770252684093
106700000,-27.5886884351147
106800000,-27.6473875385389
106900000,-27.6972674038283
107000000,-27.7522918246964
107100000,-27.7940873883623
107200000,-27.7881120787982
107300000,-27.7968354994587
107400000,-27.8761128251973
107500000,-27.8988000395712
107600000,-27.9288366190574
107700000,-28.0198729289758
107800000,-28.0572588735742
107900000,-28.0578979926112
108000000,-28.1489343025296
108100000,-28.1694167073698
108200000,-28.2009231598784
108300000,-28.254477707724
108400000,-28.2896588427888
108500000,-28.3358640255221
108600000,-28.3592861764072
108700000,-28.3775637717137
108800000,-28.5060818437048
108900000,-28.5037812166969
109000000,-28.5507213359414
109100000,-28.6123601854105
109200000,-28.6563605586101
109300000,-28.6739032174054
109400000,-28.71496384456
109500000,-28.7383859954451
109600000,-28.8426511625656
109700000,-28.8374107895128
109800000,-28.8821460992236
109900000,-28.9437849486927
110000000,-28.9701468456227
110100000,-29.0839661873892
110200000,-29.093424544561
110300000,-29.1631476956536
110400000,-29.1696663067804
110500000,-29.2283654102046
110600000,-29.3039680533871
110700000,-29.3369443789182
110800000,-29.3662460218932
110900000,-29.4661015699463
111000000,-29.4630660064271
111100000,-29.5482228242556
111200000,-29.5444523242252
111300000,-29.5627299195318
111400000,-29.6361277531805
111500000,-29.6624896501106
111600000,-29.7241284995797
111700000,-29.8181045555429
111800000,-29.8562254366527
111900000,-29.8943463177624
112000000,-29.9581899767652
112100000,-30.002925286476
112200000,-30.0292871834061
112300000,-30.0762273026506
112400000,-30.1143481837603
112500000,-30.1899508269428
112600000,-30.2435053747884
112700000,-30.3521801609762
112800000,-30.3785420579063
112900000,-30.3982895262353
113000000,-30.4489043280359
113100000,-30.5935910032741
113200000,-30.5890855667325
113300000,-30.6308811303984
113400000,-30.7064837735808
113500000,-30.7335806070221
113600000,-30.8180024883394
113700000,-30.833340337601
113800000,-30.9302561396091
113900000,-31.0110033383702
114000000,-31.0410399178564
114100000,-31.0828354815223
114200000,-31.1760766009744
114300000,-31.1994987518595
114400000,-31.2001378708965
114500000,-31.3470293556683
114600000,-31.3645720144636
114700000,-31.4232711178878
114800000,-31.5201869198959
114900000,-31.5524283089159
115000000,-31.575850459801
115100000,-31.6521880394947
115200000,-31.7108871429189
115300000,-31.8129475005057
115400000,-31.8576828102165
115500000,-31.8811049611016
115600000,-31.9750810170649
115700000,-32.1278519939265
115800000,-32.1534789543454
115900000,-32.2364309626402
116000000,-32.2804313358398
116100000,-32.3097329788147
116200000,-32.4147330824464
116300000,-32.4535889000674
116400000,-32.4909748446659
116500000,-32.6150832975896
116600000,-32.6149874801154
116700000,-32.7060237900337
116800000,-32.7353254330087
116900000,-32.8087232666575
117000000,-32.9144583068004
117100000,-32.9790369023144
117200000,-33.0200975294691
117300000,-33.0964351091628
117400000,-33.2168688795304
117500000,-33.2373512843706
117600000,-33.3283875942889
117700000,-33.3959059358478
117800000,-33.5075204680806
117900000,-33.5632798254599
118000000,-33.5808224842552
118100000,-33.6307023495446
118200000,-33.795232310586
118300000,-33.8451121758754
118400000,-33.9567267081082
118500000,-34.0088113829313
118600000,-34.0770646610015
118700000,-34.2019080504364
118800000,-34.3120527096468
118900000,-34.3472338447116
119000000,-34.4382701546299
119100000,-34.4528730673803
119200000,-34.5586081075232
119300000,-34.6378854332618
119400000,-34.6907050445962
119500000,-34.7552836401102
119600000,-34.866898172343
119700000,-34.9373562599469
119800000,-35.0195733317304
119900000,-35.1106096416488
120000000,-35.2604408724655
120100000,-35.3602964205186
120200000,-35.3543211109545
120300000,-35.3836227539295
120400000,-35.6334053502736
120500000,-35.7156224220572
120600000,-35.7331650808525
120700000,-35.7903943112542
120800000,-35.8535030337458
120900000,-35.9673223755123
121000000,-36.088491082391
121100000,-36.0972145030515
121200000,-36.2294072575988
121300000,-36.361600012146
121400000,-36.4320580997499
121500000,-36.5613111082522
121600000,-36.5979621163395
121700000,-36.7433837280889
121800000,-36.8167815617377
121900000,-36.9607333004646
122000000,-37.1024802296578
122100000,-37.0457943008188
122200000,-37.2808781669383
122300000,-37.3851433340588
122400000,-37.4181196595899
122500000,-37.5804448110976
122600000,-37.5862284857132
122700000,-37.7294452879289
122800000,-37.800638312044
122900000,-38.0107343367817
123000000,-38.1149995039022
123100000,-38.2604211156516
123200000,-38.252975933065
123300000,-38.4116264020165
123400000,-38.4115305845423
123500000,-38.5319643549098
123600000,-38.7641084749844
123700000,-38.846325546768
123800000,-38.9902772854949
123900000,-39.0908677700592
124000000,-39.2370243183198
124100000,-39.3456991045077
124200000,-39.4661328748753
124300000,-39.6688795345006
124400000,-39.7716748285986
124500000,-39.7656995190346
124600000,-39.9978436391091
124700000,-40.0800607108927
124800000,-40.2769278784282
124900000,-40.4443975855145
125000000,-40.453121006175
125100000,-40.5294585858688
125200000,-40.7880604203476
125300000,-40.9496506353441
125400000,-41.0524459294421
125500000,-40.9994346831593
125600000,-41.2403980413686
125700000,-41.4460844470389
125800000,-41.5194822806877
125900000,-41.5517236697076
126000000,-41.7191933767939
126100000,-41.9072413061946
126200000,-42.033554568652
126300000,-42.1187113864805
126400000,-42.3831927130492
126500000,-42.6123970870789
126600000,-42.6240602537843
126700000,-42.626904182355
126800000,-42.9002047470585
126900000,-42.985361564887
127000000,-43.0580244620245
127100000,-43.3526381855537
127200000,-43.4054577968881
127300000,-43.418590836616
127400000,-43.6992407664318
127500000,-43.9607823469555
127600000,-43.8724941481336
127700000,-44.1002286491408
127800000,-44.1390844667618
127900000,-44.1367838397539
128000000,-44.3248317691546
128100000,-44.5599156352741
128200000,-44.5480608336202
128300000,-44.7478677472006
128400000,-44.8565425333885
128500000,-44.8858441763635
128600000,-44.8534111523951
128700000,-44.9091705097743
128800000,-45.061941486636
128900000,-45.2147124634977
129000000,-45.1242194551421
129100000,-45.1439669234711
129200000,-45.2849789161531
129300000,-45.2304977968478
129400000,-45.155438455228
129500000,-45.2494145111913
129600000,-45.2287404714026
129700000,-45.1433920186256
129800000,-45.207099944357
129900000,-44.9289266590948
130000000,-45.1681486777389
130100000,-45.2398051718225
130200000,-45.2556064910525
130300000,-44.9980114281048
130400000,-45.0049935092
130500000,-44.9032049866331
130600000,-44.963102496537
130700000,-44.6187849252641
130800000,-44.6154778952021
130900000,-44.5372073409946
131000000,-44.5552134697583
131100000,-44.3387748514395
131200000,-44.1936250747101
131300000,-44.0866919965646
131400000,-44.0723609188342
131500000,-43.9529339199978
131600000,-43.8746633657903
131700000,-43.694971573033
131800000,-43.6115564632469
131900000,-43.6545504333925
132000000,-43.4763285136576
132100000,-43.1944805458393
132200000,-43.0765234200254
132300000,-43.0269153897559
132400000,-42.7281638821792
132500000,-42.6822305344659
132600000,-42.6605500916232
132700000,-42.4198585684337
132800000,-42.4209611574392
132900000,-42.1751250786711
133000000,-42.1291917309578
133100000,-41.9884515732957
133200000,-41.8969521618861
133300000,-41.6768388610111
133400000,-41.622086275163
133500000,-41.4504787840293
133600000,-41.4155694839844
133700000,-41.3226001995523
133800000,-41.1164506923907
133900000,-40.9639515505489
134000000,-40.9114037742345
134100000,-40.8463620772292
134200000,-40.663730538427
134300000,-40.5428336665681
134400000,-40.5270327158152
134500000,-40.3216181451649
134600000,-40.2110103844633
134700000,-40.1004026237616
134800000,-39.9824454979477
134900000,-39.9504759439478
135000000,-39.8185550244204
135100000,-39.7351399146343
135200000,-39.5532433123434
135300000,-39.3235758368224
135400000,-39.3099796956032
135500000,-39.222889903261
135600000,-39.1857757936824
135700000,-39.1633604143284
135800000,-38.9851384945936
135900000,-38.743712034893
136000000,-38.6727908457977
136100000,-38.60627927577
136200000,-38.5750446582812
136300000,-38.5291113105679
136400000,-38.4427564547369
136500000,-38.3203897098555
136600000,-38.1553966473229
136700000,-38.0514033152223
136800000,-37.9283016338298
136900000,-37.9007416988972
137000000,-37.7644111603025
137100000,-37.6582130186683
137200000,-37.6541710520951
137300000,-37.5171055769892
137400000,-37.4167869274448
137500000,-37.3774680083325
137600000,-37.289643279479
137700000,-37.1540476773955
137800000,-37.0816566152779
137900000,-37.0386630136095
138000000,-37.0258018089015
138100000,-36.9225434133122
138200000,-36.8075260335432
138300000,-36.7593878762961
138400000,-36.6553945441956
138500000,-36.6124009425272
138600000,-36.5370701343646
138700000,-36.3904504846127
138800000,-36.3371677717871
138900000,-36.2706562017593
139000000,-36.1394702187432
139100000,-36.1251391410128
139200000,-36.0035073326427
139300000,-35.9649233500417
139400000,-35.9380983516203
139500000,-35.853948305323
139600000,-35.7764126876267
139700000,-35.7253347843347
139800000,-35.6669075159305
139900000,-35.5467455805829
140000000,-35.4721497089316
140100000,-35.4688426788696
140200000,-35.3619096007241
140300000,-35.2887836020952
140400000,-35.2288864606685
140500000,-35.1638447636632
140600000,-35.0943934475905
140700000,-35.0756527507926
140800000,-34.9981171330964
140900000,-34.9705571981638
141000000,-34.9525514378772
141100000,-34.8397388676419
141200000,-34.804829567597
141300000,-34.7228843308334
141400000,-34.6725413640527
141500000,-34.7015715404848
141600000,-34.5512772081768
141700000,-34.4899101937276
141800000,-34.4197239411436
141900000,-34.3517424980934
142000000,-34.382242547548
142100000,-34.2539963105768
142200000,-34.1742558833469
142300000,-34.1731536628186
142400000,-34.1044372832571
142500000,-34.0812869673919
142600000,-33.9331974446176
142700000,-33.886529160393
142800000,-33.8795474477748
142900000,-33.8299394175054
143000000,-33.739174942607
143100000,-33.6726633725792
143200000,-33.6539226757813
143300000,-33.6498807092081
143400000,-33.5466223136188
143500000,-33.4786408705686
143600000,-33.4121293005408
143700000,-33.4132318895462
143800000,-33.3797924625238
143900000,-33.2772690034457
144000000,-33.2416247668895
144100000,-33.2353779907826
144200000,-33.182095277957
144300000,-33.1030897872383
144400000,-33.0703852967271
144500000,-33.0068134727442
144600000,-32.9520608868961
144700000,-32.8767300787335
144800000,-32.8146281277731
144900000,-32.7767790816833
145000000,-32.7359902895486
145100000,-32.6937316243914
145200000,-32.6367742290096
145300000,-32.5974553098973
145400000,-32.6198710577285
145500000,-32.5305764558525
145600000,-32.4493661556001
145700000,-32.4365049508921
145800000,-32.3398609839039
145900000,-32.3549273666227
146000000,-32.2274160661627
146100000,-32.2586510521286
146200000,-32.2516693395105
146300000,-32.2336635792239
146400000,-32.1612725171062
146500000,-32.0800622168538
146600000,-32.061321520056
146700000,-32.0139182993202
146800000,-31.9003707925737
146900000,-31.8867746513545
147000000,-31.8952266054722
147100000,-31.8184259242872
147200000,-31.7739624495963
147300000,-31.7669807369782
147400000,-31.724722071821
147500000,-31.683198343175
147600000,-31.6328553763943
147700000,-31.6104399970403
147800000,-31.6056630939559
147900000,-31.5538502541527
148000000,-31.5182060175966
148100000,-31.4303812887431
148200000,-31.4344236237934
148300000,-31.4053938158384
148400000,-31.3778338809058
148500000,-31.3142620569229
148600000,-31.2881719950128
148700000,-31.2767806633273
148800000,-31.2065944107434
148900000,-31.1834440948781
149000000,-31.1433902392547
149100000,-31.109215875721
149200000,-31.0838607503221
149300000,-31.0585056249232
149400000,-31.0272710074345
149500000,-30.9982411994794
149600000,-30.9941992329062
149700000,-30.9026998214966
149800000,-30.865585711918
149900000,-30.846110078609
150000000,-30.8369235564572
150100000,-30.7667373038732
150200000,-30.7443219245193
150300000,-30.740279957946
150400000,-30.7619607692659
150500000,-30.6329795957835
150600000,-30.6282026926991
150700000,-30.6197511070585
150800000,-30.589251426081
150900000,-30.5469927609238
151000000,-30.4834209369409
151100000,-30.458065811542
151200000,-30.4356504321881
151300000,-30.3831026558737
151400000,-30.3812654988341
151500000,-30.3301875955422
151600000,-30.3312901845476
151700000,-30.3206337893733
151800000,-30.3180616958226
151900000,-30.2295020304579
152000000,-30.2100263971488
152100000,-30.1545388747895
152200000,-30.1380029875254
152300000,-30.1266116558399
152400000,-30.0843529906827
152500000,-30.0736965955084
152600000,-30.0035103429244
152700000,-30.0112273605309
152800000,-29.9704385683962
152900000,-29.937734077885
153000000,-29.9285475557332
153100000,-29.8936382556883
153200000,-29.8484398444862
153300000,-29.86056648116
153400000,-29.7712718792841
153500000,-29.7569408015537
153600000,-29.7235013745312
153700000,-29.7099052333121
153800000,-29.7220318699859
153900000,-29.6709539666939
154000000,-29.6441289682726
154100000,-29.6173039698513
154200000,-29.616201749323
154300000,-29.5754129571882
154400000,-29.5346241650535
154500000,-29.4960401824525
154600000,-29.5250703588846
154700000,-29.4945706779071
