Trace
Swept SA
A.08.55,N9000A
72500000,-21.1765690463905
72600000,-21.1970513029152
72700000,-21.21753355944
72800000,-21.2144978476054
72900000,-21.2232211199505
73000000,-21.2348841383405
73100000,-21.2663904425337
73200000,-21.2670294132553
73300000,-21.2757526856004
73400000,-21.2903554500353
73500000,-21.2990787223804
73600000,-21.3489584393544
73700000,-21.3488624735647
73800000,-21.35170625382
73900000,-21.3780680024346
74000000,-21.4058996240717
74100000,-21.3984542931697
74200000,-21.4071775655148
74300000,-21.4188405839048
74400000,-21.4834190311034
74500000,-21.4803833192688
74600000,-21.4802873534791
74700000,-21.494890117914
74800000,-21.4940592156131
74900000,-21.5387943770085
75000000,-21.5416381572638
75100000,-21.5503614296089
75200000,-21.5737834321785
75300000,-21.6089644189279
75400000,-21.6059287070933
75500000,-21.622736281062
75600000,-21.6292547438733
75700000,-21.6629658576003
75800000,-21.6584602727432
75900000,-21.6818822753129
76000000,-21.6935452937029
76100000,-21.702268566048
76200000,-21.7433290448872
76300000,-21.7344138409628
76400000,-21.7571009070212
76500000,-21.7841975921471
76600000,-21.8032099756494
76700000,-21.7898851526576
76800000,-21.8066927266262
76900000,-21.8337894117521
77000000,-21.8777896366362
77100000,-21.888717718515
77200000,-21.8864169431916
77300000,-21.9032245171603
77400000,-21.9185622181064
77500000,-21.9596226969456
77600000,-21.9617315406897
77700000,-21.9800089876808
77800000,-21.9887322600258
77900000,-22.0121542625955
78000000,-22.0296967730754
78100000,-22.0501790296002
78200000,-22.0647817940351
78300000,-22.0999627807845
78400000,-22.0903126403488
78500000,-22.0850721189805
78600000,-22.1378915819994
78700000,-22.1495546003895
78800000,-22.1781211585378
78900000,-22.1758203832144
79000000,-22.1904231476493
79100000,-22.2285438804436
79200000,-22.2607851211481
79300000,-22.265833710937
79400000,-22.2605931895687
79500000,-22.298713922363
79600000,-22.3397744012023
79700000,-22.3448229909912
79800000,-22.3425222156678
79900000,-22.3600647261477
80000000,-22.3834867287174
80100000,-22.4208725250005
80200000,-22.4156320036322
80300000,-22.436114260157
80400000,-22.4507170245919
80500000,-22.4888377573862
80600000,-22.4916815376414
80700000,-22.5239227783459
80800000,-22.532646050691
80900000,-22.5766462755751
81000000,-22.6044778972122
81100000,-22.5999723123552
81200000,-22.6138401402789
81300000,-22.6468163174945
81400000,-22.6761178121541
81500000,-22.6789615924093
81600000,-22.702383594979
81700000,-22.7081671212792
81800000,-22.7462878540735
81900000,-22.7638303645534
82000000,-22.7666741448086
82100000,-22.7930358934232
82200000,-22.8429156103972
82300000,-22.8479642001861
82400000,-22.8427236788179
82500000,-22.8661456813875
82600000,-22.9072061602268
82700000,-22.9122547500157
82800000,-22.9128937207373
82900000,-22.9568939456214
83000000,-22.9803159481911
83100000,-23.0213764270303
83200000,-23.0205455247294
83300000,-23.0417627177655
83400000,-23.0504859901105
83500000,-23.1091849452193
83600000,-23.1311370747665
83700000,-23.1148725057298
83800000,-23.1618124766589
83900000,-23.1734754950489
84000000,-23.2145359738881
84100000,-23.2144400080984
84200000,-23.240801756713
84300000,-23.2759827434624
84400000,-23.3199829683466
84500000,-23.3287062406917
84600000,-23.3308150844357
84700000,-23.340273293292
84800000,-23.3960325023558
84900000,-23.4312134891052
85000000,-23.4186236026246
85100000,-23.4339613035708
85200000,-23.4507688775394
85300000,-23.5131425152043
85400000,-23.5159862954596
85500000,-23.5335288059394
85600000,-23.5687097926888
85700000,-23.5891920492136
85800000,-23.6177586073619
85900000,-23.6389758003979
86000000,-23.6653375490125
86100000,-23.6828800594924
86200000,-23.709241808107
86300000,-23.7120855883622
86400000,-23.7590255592913
86500000,-23.7964113555744
86600000,-23.8110141200093
86700000,-23.805773598641
86800000,-23.8291956012107
86900000,-23.8518826672692
87000000,-23.8848588444849
87100000,-23.9024013549647
87200000,-23.9581605640286
87300000,-23.9573296617277
87400000,-23.9991250770781
87500000,-24.0512096035858
87600000,-24.0393546536164
87700000,-24.0811500689669
87800000,-24.0986925794468
87900000,-24.1338735661962
88000000,-24.1448016480749
88100000,-24.1454406187965
88200000,-24.2041395739052
88300000,-24.2363808146097
88400000,-24.2443691504435
88500000,-24.3038030420635
88600000,-24.3007673302289
88700000,-24.350647047203
88800000,-24.3828882879074
88900000,-24.373973083983
89000000,-24.4003348325976
