Trace
Swept SA
A.08.55,N9000A
63500000,-60.5559993065484
63600000,-60.1149423623651
63700000,-60.6667846448543
63800000,-60.0912343191158
63900000,-60.2226929171811
64000000,-59.2267589070189
64100000,-59.5669394742737
64200000,-60.2496004557618
64300000,-59.9996270044985
64400000,-59.8143279662235
64500000,-60.277977867365
64600000,-60.5160022595587
64700000,-60.2608842527168
64800000,-59.9668146107796
64900000,-59.3309994911203
65000000,-59.9489860596202
65100000,-59.9606500063549
65200000,-60.4456130663221
65300000,-60.5594331881178
65400000,-60.0801595453506
65500000,-59.9014749356767
65600000,-59.5103936742571
65700000,-60.2863915926715
65800000,-60.1253454592671
65900000,-60.2112379936361
66000000,-58.6471980602927
66100000,-59.7083513450646
66200000,-59.8596532289331
66300000,-59.7831247943202
66400000,-60.0027757737331
66500000,-60.0100301014005
66600000,-60.1003322548369
66700000,-60.0884782332123
66800000,-60.1890694978059
66900000,-60.214697238254
67000000,-59.9088686121372
67100000,-59.7654609550023
67200000,-59.694077075968
67300000,-59.3728147831153
67400000,-59.3322982375527
67500000,-59.9877665681253
67600000,-60.0464664515788
67700000,-59.7876737621807
67800000,-59.9933609478803
67900000,-59.8117365921614
68000000,-59.331728012883
68100000,-59.2912114673204
68200000,-59.407971335161
68300000,-59.694501537096
68400000,-59.675298150359
68500000,-59.9383103839346
68600000,-59.6442407419975
68700000,-60.0630595159539
68800000,-59.5124970315973
68900000,-59.7541961063472
69000000,-59.9598832920467
69100000,-59.7922227300413
69200000,-59.8303443911803
69300000,-59.3363720181885
69400000,-59.8419133004701
69500000,-59.8947336918337
69600000,-59.8792049876529
69700000,-59.8445679341801
69800000,-59.5740162606024
69900000,-60.0883767810188
70000000,-59.6091031382515
70100000,-59.2150821307871
70200000,-59.3737333797679
70300000,-59.9968645038464
70400000,-59.4382177178663
70500000,-59.5174958236342
70600000,-59.4762443415603
70700000,-60.0817369893693
70800000,-60.0316662691607
70900000,-60.0345109777606
71000000,-59.6801765419026
71100000,-59.3640588046286
71200000,-59.652058879586
71300000,-59.5226150161644
71400000,-59.578375153573
71500000,-59.8737245936427
71600000,-59.6134620312222
71700000,-59.7309568355741
71800000,-59.9028369417571
71900000,-60.0188618730865
72000000,-59.6101421353974
72100000,-58.9537487934237
72200000,-59.5599763777439
72300000,-60.3124563277989
72400000,-60.047784146311
72500000,-60.0182916484168
72600000,-59.8770888008156
72700000,-59.5771396667886
72800000,-60.0474039965312
72900000,-59.341769908305
73000000,-59.3357953787702
73100000,-59.1357976102706
73200000,-60.2763240382553
73300000,-59.9829893328294
73400000,-58.9650072273302
73500000,-59.4970062240161
73600000,-59.1118044546864
73700000,-59.6055867527883
73800000,-59.2527221899528
73900000,-59.2430729778618
74000000,-59.8257825938226
74100000,-59.8198080642878
74200000,-59.8608694714718
74300000,-60.1606285306089
74400000,-59.9047755872557
74500000,-59.3961044840393
74600000,-59.1049745881471
74700000,-59.1724937097353
74800000,-58.7681835911136
74900000,-59.3692666198552
75000000,-59.6543269487677
75100000,-60.0128809288032
75200000,-59.6063660006478
75300000,-58.5810345300363
75400000,-59.5495858143931
75500000,-59.8684532228222
75600000,-58.9305791970472
75700000,-59.6117703055129
75800000,-59.9820832697281
75900000,-59.5476407541459
76000000,-59.7856651463396
76100000,-60.2030140472736
76200000,-59.1379960050557
76300000,-59.3870444449179
76400000,-58.950397119802
76500000,-60.2217422467858
76600000,-59.5881319366602
76700000,-59.4586880732386
76800000,-59.40861735303
76900000,-59.4555582523038
77000000,-59.452523468814
77100000,-59.5935362415253
77200000,-59.681633585428
77300000,-59.7550321991061
77400000,-59.0582173490146
77500000,-59.8018780609349
77600000,-60.13029964401
77700000,-59.8487239227638
77800000,-59.2136437396157
77900000,-59.1650428924295
78000000,-58.9371175365031
78100000,-60.2393299969586
78200000,-59.8658872118085
78300000,-59.3336981402327
78400000,-59.9862267247604
78500000,-59.2497253030625
78600000,-59.5759420766039
78700000,-59.5413050231311
78800000,-59.142139460088
78900000,-59.1743816291372
79000000,-59.2301417665458
79100000,-60.164885971386
79200000,-60.0236831237848
79300000,-59.3099647339351
79400000,-59.5266759673031
79500000,-59.8675914710691
79600000,-59.6911116709288
79700000,-59.5940050140015
79800000,-59.6674036276796
79900000,-59.2645633820803
80000000,-59.4790698059147
80100000,-60.21979077179
80200000,-59.7581556052923
80300000,-59.8227349808356
80400000,-58.9730533364083
80500000,-59.3933419833872
80600000,-59.1646816909495
80700000,-59.4166698768566
80800000,-59.3202981564405
80900000,-58.8946748789931
81000000,-59.5560227016556
