Trace
Swept SA
A.08.55,N9000A
63500000,-20.5417190123101
63600000,-20.5673458738519
63700000,-20.5621054019221
63800000,-20.5649492316158
63900000,-20.5869014106015
64000000,-20.5853356212279
64100000,-20.6190467843933
64200000,-20.6116015029298
64300000,-20.6232645707583
64400000,-20.6459516862552
64500000,-20.6759881668645
64600000,-20.6729525044683
64700000,-20.6728565881171
64800000,-20.6867244654793
64900000,-20.7314596763132
65000000,-20.7254842678721
65100000,-20.7283280975659
65200000,-20.7311719272596
65300000,-20.7479795506667
65400000,-20.7868352694107
65500000,-20.7771851784135
65600000,-20.7748844525286
65700000,-20.8152100442951
65800000,-20.8158490644551
65900000,-20.8150182115927
66000000,-20.8274162159324
66100000,-20.8478985218956
66200000,-20.8772000659936
66300000,-20.885188451266
66400000,-20.8770082332912
66500000,-20.9026350948331
66600000,-20.9032741149931
66700000,-20.9531538814056
66800000,-20.9376242983186
66900000,-20.9470825566134
67000000,-20.952866132352
67100000,-20.9806978034276
67200000,-20.9673730298742
67300000,-20.9996143200172
67400000,-21.0083376418007
67500000,-21.0611571542581
67600000,-21.0515070632609
67700000,-21.0455316548199
67800000,-21.0638091512494
67900000,-21.0784119651228
68000000,-21.1268218585129
68100000,-21.1098224024034
68200000,-21.1038469939623
68300000,-21.1397629666614
68400000,-21.1573055265797
68500000,-21.1572096102285
68600000,-21.1806316622367
68700000,-21.2011139682
68800000,-21.2098372899835
68900000,-21.221500357812
69000000,-21.2214044414608
69100000,-21.2213085251096
69200000,-21.2623690533873
69300000,-21.2696225021484
69400000,-21.2643820302186
69500000,-21.2819245901369
69600000,-21.3002020865665
69700000,-21.340527678333
69800000,-21.3404317619818
69900000,-21.3550345758552
70000000,-21.3703723262398
70100000,-21.4114328545175
70200000,-21.423095922346
70300000,-21.4127108948376
70400000,-21.4052656133741
70500000,-21.4345671574721
70600000,-21.4623988285477
70700000,-21.4549535470842
70800000,-21.4783755990923
70900000,-21.4988579050556
71000000,-21.5244847665975
71100000,-21.5280635328024
71200000,-21.52723267994
71300000,-21.5447752398583
71400000,-21.5895104506921
71500000,-21.5798603596949
71600000,-21.5746198877651
71700000,-21.5980419397733
71800000,-21.6538011982756
71900000,-21.6625245200592
72000000,-21.6734526513764
72100000,-21.6682121794466
72200000,-21.6886944854099
72300000,-21.7202008390416
72400000,-21.7208398592016
72500000,-21.7376474826087
72600000,-21.7382865027687
72700000,-21.7911060152261
72800000,-21.7990944004985
72900000,-21.7960587381024
73000000,-21.8084567424421
73100000,-21.8348185404952
73200000,-21.8553008464584
73300000,-21.8581446761522
73400000,-21.8639282518908
73500000,-21.8902900499439
73600000,-21.8843146415028
73700000,-21.8930379632864
73800000,-21.9546767138786
73900000,-21.9575205435723
74000000,-21.9838823416254
74100000,-22.0036297110774
74200000,-21.99985911217
74300000,-21.9894740846616
74400000,-22.0246551208495
74500000,-22.0627759030823
74600000,-22.0685594788209
74700000,-22.0802225466494
74800000,-22.088945868433
74900000,-22.1300063967107
75000000,-22.1299104803595
75100000,-22.1562722784125
75200000,-22.16132091764
75300000,-22.2119356205637
75400000,-22.2111047677012
75500000,-22.2176232799511
75600000,-22.2204671096448
75700000,-22.2674071300124
75800000,-22.2709858962173
75900000,-22.2459021384843
76000000,-22.296516841408
76100000,-22.3140594013263
76200000,-22.345565754958
76300000,-22.339590346517
76400000,-22.3541931603904
76500000,-22.3548321805504
76600000,-22.4047119469629
76700000,-22.450182094308
76800000,-22.4339175747097
76900000,-22.4573396267179
77000000,-22.4623882659453
77100000,-22.5093282863129
77200000,-22.4982083222932
77300000,-22.5245701203463
77400000,-22.5391729342197
77500000,-22.5772937164525
77600000,-22.5676436254553
77700000,-22.5734272011939
77800000,-22.6211021580727
77900000,-22.6621626863504
78000000,-22.6561872779094
78100000,-22.6560913615582
78200000,-22.6853929056562
78300000,-22.7293931799788
78400000,-22.7579597875656
78500000,-22.7585988077256
78600000,-22.7673221295092
78700000,-22.7848646894275
78800000,-22.8141662335255
78900000,-22.8140703171743
79000000,-22.8433718612724
79100000,-22.8579746751458
79200000,-22.9019749494684
79300000,-22.9062886521846
79400000,-22.8988433707211
79500000,-22.9428436450437
79600000,-22.9478922842711
79700000,-23.0014467332397
79800000,-23.0013508168885
79900000,-23.013013884717
80000000,-23.0305564446353
80100000,-23.0951349412724
80200000,-23.0950390249212
80300000,-23.0890636164802
80400000,-23.1213049066231
80500000,-23.1212089902719
80600000,-23.1799079948192
80700000,-23.1739325863781
80800000,-23.2024991939649
80900000,-23.2119574522597
81000000,-23.2471384884476
81100000,-23.2558618102311
81200000,-23.2557658938799
81300000,-23.3049107237812
81400000,-23.3356821409016
81500000,-23.3230923038595
81600000,-23.3582733400474
81700000,-23.3809604555443
81800000,-23.4080571901086
81900000,-23.4520574644313
82000000,-23.4519615480801
82100000,-23.4812630921781
82200000,-23.4929261600066
82300000,-23.5244325136383
82400000,-23.5250715337983
82500000,-23.5506983953402
82600000,-23.5895541140842
82700000,-23.6188556581822
82800000,-23.6275789799658
82900000,-23.6274830636146
83000000,-23.6391461314431
83100000,-23.6684476755411
83200000,-23.7065684577739
83300000,-23.7211712716473
83400000,-23.7504728157453
83500000,-23.7650756296187
83600000,-23.8149553960312
83700000,-23.805305305034
83800000,-23.8235828014635
83900000,-23.8345109327808
84000000,-23.8718967785024
84100000,-23.8695960526175
84200000,-23.9018373427604
84300000,-23.9230545852349
84400000,-23.9758740976923
84500000,-24.0184044989924
84600000,-24.0109592175289
84700000,-24.0160078567564
84800000,-24.0636828136351
84900000,-24.0885747386658
85000000,-24.0686355365114
85100000,-24.1280694775698
85200000,-24.1397325453983
85300000,-24.1874075022771
85400000,-24.174817665235
85500000,-24.2092637649116
85600000,-24.2363604994759
85700000,-24.2715415356638
85800000,-24.3331802862559
85900000,-24.3058917189892
86000000,-24.3300487075086
86100000,-24.3644948071852
86200000,-24.402615589418
86300000,-24.3973751174882
86400000,-24.4318212171648
86500000,-24.4706769359088
86600000,-24.494098987917
86700000,-24.4815091508749
86800000,-24.4997866473045
86900000,-24.546726667672
87000000,-24.5819077038599
87100000,-24.6156188670253
87200000,-24.5927399188259
87300000,-24.6257161454801
87400000,-24.6667766737578
87500000,-24.6843192336761
87600000,-24.7018617935945
87700000,-24.7399825758273
87800000,-24.7634046278354
87900000,-24.8191638863378
88000000,-24.8308269541662
88100000,-24.8270563552589
88200000,-24.8570928358681
88300000,-24.9040328562357
88400000,-24.9509728766032
88500000,-24.950876960252
88600000,-24.9948772345747
88700000,-25.0065403024032
88800000,-25.0476008306808
88900000,-25.0533844064195
89000000,-25.0768064584277
89100000,-25.1119874946155
89200000,-25.1559877689382
89300000,-25.1735303288565
89400000,-25.2028318729545
89500000,-25.2255189884514
89600000,-25.2761336913751
89700000,-25.3083749815181
89800000,-25.3200380493466
89900000,-25.3368456727537
90000000,-25.3668821533629
90100000,-25.4138221737305
90200000,-25.425485241559
90300000,-25.4577265317019
90400000,-25.484088329755
90500000,-25.5457270803471
90600000,-25.5662093863104
90700000,-25.565378533448
90800000,-25.5976198235909
90900000,-25.6305960502451
91000000,-25.7003191024608
91100000,-25.7031629321545
91200000,-25.7185006825391
91300000,-25.7529467822158
91400000,-25.8065012311844
91500000,-25.8181642990129
91600000,-25.844526097066
91700000,-25.8767673872089
91800000,-25.9119484233968
91900000,-25.9463945230734
92000000,-25.9440937971885
92100000,-25.9880940715111
92200000,-26.0379738379236
92300000,-26.090793350381
92400000,-26.0936371800747
92500000,-26.111179739993
92600000,-26.1639992524504
92700000,-26.1991802886383
92800000,-26.2079036104219
92900000,-26.2158919956942
93000000,-26.2782656827976
93100000,-26.3016877348058
93200000,-26.3750854695776
93300000,-26.3691100611366
93400000,-26.4153151449929
93500000,-26.4688695939615
93600000,-26.556966058958
93700000,-26.5267377456463
93800000,-26.5479549881208
93900000,-26.5919552624434
94000000,-26.6418350288559
94100000,-26.6211608901903
94200000,-26.6791249582263
94300000,-26.7209204230152
94400000,-26.794318157787
94500000,-26.8118607177054
94600000,-26.817644293444
94700000,-26.8491506470757
94800000,-26.8644883974604
94900000,-26.9584643545467
95000000,-26.9701274223751
95100000,-27.005308458563
95200000,-27.0228510184813
95300000,-27.0933090072082
95400000,-27.096152836902
95500000,-27.1078159047305
95600000,-27.1723944013675
95700000,-27.2200693582463
95800000,-27.1957205370245
95900000,-27.2485400494819
96000000,-27.2719621014901
96100000,-27.3218418679025
96200000,-27.4591790791515
96300000,-27.4098424165478
96400000,-27.4244452304212
96500000,-27.4735900603225
96600000,-27.4889278107071
96700000,-27.5564460533891
96800000,-27.5681091212176
96900000,-27.6179888876301
97000000,-27.6325917015035
97100000,-27.7001099441855
97200000,-27.740435535952
97300000,-27.7675322705163
97400000,-27.7968338146143
97500000,-27.8849302796107
97600000,-27.8760151251248
97700000,-27.9141359073575
97800000,-27.9757746579497
97900000,-28.0197749322724
98000000,-28.0814136828645
98100000,-28.1136549730074
98200000,-28.1400167710605
98300000,-28.1663785691136
98400000,-28.1868608750769
98500000,-28.2102829270851
98600000,-28.2631024395425
98700000,-28.3012232217752
98800000,-28.3922594328166
98900000,-28.3767298497296
99000000,-28.4214650605634
99100000,-28.4772243190657
99200000,-28.5528268633713
99300000,-28.5527309470201
99400000,-28.6004059038989
99500000,-28.6355869400867
99600000,-28.6737077223195
99700000,-28.7471054570913
99800000,-28.7764070011894
99900000,-28.8057085452874
100000000,-28.84970881961
100100000,-28.9201668083369
100200000,-28.9340346856991
100300000,-28.9229147216795
100400000,-28.9610355039122
100500000,-29.0109152703247
100600000,-29.1129755290346
100700000,-29.1481565652224
100800000,-29.1517353314274
100900000,-29.2133740820195
101000000,-29.2720730865668
101100000,-29.3484105673835
101200000,-29.4129890640206
101300000,-29.4628688304331
101400000,-29.5002546761546
101500000,-29.5332309028088
101600000,-29.5331349864576
101700000,-29.5918339910048
101800000,-29.653472741597
101900000,-29.720990984279
102000000,-29.7414732902422
102100000,-29.7876783740986
102200000,-29.8235943467977
102300000,-29.8881728434347
102400000,-29.946871847982
102500000,-29.9614746618554
102600000,-29.9995954440882
102700000,-30.1229688616237
102800000,-30.1287524373623
102900000,-30.1962706800443
103000000,-30.2549696845916
103100000,-30.2636930063751
103200000,-30.3459099792817
103300000,-30.366392285245
103400000,-30.4067178770115
103500000,-30.4926095324742
103600000,-30.5005979177466
103700000,-30.5512126206703
103800000,-30.6069718791726
103900000,-30.6627311376749
104000000,-30.8044779679912
104100000,-30.7860086388592
104200000,-30.8535268815412
104300000,-30.8504912191451
104400000,-30.9327081920517
104500000,-31.0355033872728
104600000,-31.0324677248767
104700000,-31.0529500308399
104800000,-31.1439862418813
104900000,-31.223263468743
105000000,-31.2731432351554
105100000,-31.2612883346246
105200000,-31.3464450535761
105300000,-31.5080351696956
105400000,-31.449144332446
105500000,-31.5313613053526
105600000,-31.6517949768432
105700000,-31.6928555051209
105800000,-31.7405304619997
105900000,-31.7889403553896
106000000,-31.8101575978641
106100000,-31.883555332636
106200000,-31.9657723055426
106300000,-31.9950738496406
106400000,-32.009676663514
106500000,-32.11541160478
106600000,-32.2270260381358
106700000,-32.2739660585034
106800000,-32.2768098881971
106900000,-32.2781838448684
107000000,-32.3648104368424
107100000,-32.4793646162431
107200000,-32.54982260497
107300000,-32.5761844030231
107400000,-32.6613411219747
107500000,-32.7692808727743
107600000,-32.8316545598777
107700000,-32.8932933104699
107800000,-32.9857993945337
107900000,-33.0474381451259
108000000,-33.0208845143704
108100000,-33.1574867891081
108200000,-33.2485230001494
108300000,-33.3983541320893
108400000,-33.3747402473787
108500000,-33.5032582204928
108600000,-33.5832703838657
108700000,-33.6794511504857
108800000,-33.8028245680212
108900000,-33.8269815565406
109000000,-33.9062587834023
109100000,-33.9796565181742
109200000,-34.0412952687663
109300000,-34.113958067027
109400000,-34.2057292145796
109500000,-34.2997051716658
109600000,-34.4318978273361
109700000,-34.5082353081529
109800000,-34.534597106206
109900000,-34.6285730632923
110000000,-34.707850290154
110100000,-34.8694404062735
110200000,-34.8722842359672
110300000,-34.9603807009637
110400000,-35.0367181817804
110500000,-35.195368551855
110600000,-35.2775855247616
110700000,-35.3362845293089
110800000,-35.4067425180358
110900000,-35.458827093982
111000000,-35.5417790033998
111100000,-35.6181164842166
111200000,-35.6650565045841
111300000,-35.8259116841924
111400000,-35.8485987996893
111500000,-35.9175869153938
111600000,-35.9968641422555
111700000,-36.037189734022
111800000,-36.1377801197093
111900000,-36.2435150609753
112000000,-36.2757563511182
112100000,-36.4020695146987
112200000,-36.5842378531326
112300000,-36.6444067307023
112400000,-36.7751295133502
112500000,-36.8955631848408
112600000,-36.9425032052083
112700000,-36.9218290665427
112800000,-37.1245756272911
112900000,-37.0921425044457
113000000,-37.112624810409
113100000,-37.4270817208644
113200000,-37.4615278205411
113300000,-37.5297809997343
113400000,-37.7060698460784
113500000,-37.8441419938385
113600000,-37.8499255695772
113700000,-37.8174924467318
113800000,-37.9144081498631
113900000,-38.0840825676061
114000000,-38.0376856510474
114100000,-38.193396275077
114200000,-38.2814927400735
114300000,-38.4423479196817
114400000,-38.5311793211894
114500000,-38.6222155322308
114600000,-38.6662158065534
114700000,-38.8278059226729
114800000,-38.9070831495346
114900000,-39.2156605679002
115000000,-39.1714684608752
115100000,-39.2301674654224
115200000,-39.4152755499013
115300000,-39.5151309990775
115400000,-39.6414441626579
115500000,-39.7883355485528
115600000,-39.8293960768305
115700000,-39.9380707641414
115800000,-40.1371426423337
115900000,-40.2200945517515
116000000,-40.3758051757811
116100000,-40.4932991012268
116200000,-40.7136841382448
116300000,-40.6841907614444
116400000,-40.9053107349735
116500000,-40.9426965806951
116600000,-40.9866968550177
116700000,-41.1424074790474
116800000,-41.2363834361337
116900000,-41.4391299968821
117000000,-41.6095393511363
117100000,-41.6858768319531
117200000,-41.6916604076917
117300000,-41.8973467144851
117400000,-41.9384072427628
117500000,-42.2315509943925
117600000,-42.2557079829119
117700000,-42.3526236860432
117800000,-42.4848163417134
117900000,-42.643466711788
118000000,-42.8285747962669
118100000,-42.8755148166344
118200000,-43.024611012063
118300000,-43.1575386042446
118400000,-43.2809120217801
118500000,-43.3219725500578
118600000,-43.5555864442779
118700000,-43.7421644017792
118800000,-43.9390314704378
118900000,-44.112380570737
119000000,-44.1945975436436
119100000,-44.2679952784154
119200000,-44.2443813937048
119300000,-44.5059228753517
119400000,-44.4940679748208
119500000,-44.5873089953959
119600000,-44.770212270341
119700000,-44.7443935760968
119800000,-44.7347434850996
119900000,-44.9463092839828
120000000,-45.119658384282
120100000,-45.2268631985704
120200000,-45.1503338850512
120300000,-45.1928642863514
120400000,-45.4426467838185
120500000,-45.3991896133047
120600000,-45.3425035855888
120700000,-45.6040450672357
120800000,-45.6774428020075
120900000,-45.6420699331172
121000000,-45.6390342707211
121100000,-45.6190950685667
121200000,-45.6123847236144
121300000,-45.6923968869873
121400000,-45.6731926213441
121500000,-45.5444828155276
121600000,-45.5149894387272
121700000,-45.6383628562627
121800000,-45.544195066474
121900000,-45.6462553251838
122000000,-45.4940275510079
122100000,-45.4380764598032
122200000,-45.3056919714305
122300000,-45.3438127536633
122400000,-45.2643436940992
122500000,-45.190754126625
122600000,-45.0172131936234
122700000,-44.8260337843523
122800000,-44.8318173600909
122900000,-44.9551907776264
123000000,-44.5773374945028
123100000,-44.4037965615012
123200000,-44.6932656305748
123300000,-44.487387491079
123400000,-44.3461837645716
123500000,-44.303461530569
123600000,-43.9300178665127
123700000,-43.9196328390043
123800000,-43.8386939064178
123900000,-43.8525617837799
124000000,-43.7605988035249
124100000,-43.5870578705233
124200000,-43.4414445249485
124300000,-43.4134210211705
124400000,-43.2869160248877
124500000,-43.1082305363075
124600000,-43.0265566672097
124700000,-42.8985817979044
124800000,-42.8426307066997
124900000,-42.786679615495
125000000,-42.6895720796614
125100000,-42.443272432048
125200000,-42.4380319601181
125300000,-42.2475874873583
125400000,-42.0894802210925
125500000,-42.1246612572804
125600000,-41.9437709591665
125700000,-41.8775307568045
125800000,-41.8098206814201
125900000,-41.6399544309747
126000000,-41.4774375456415
126100000,-41.3127158507747
126200000,-41.1685723782223
126300000,-41.1706812714048
126400000,-40.9728874335326
126500000,-40.8713702786316
126600000,-40.812479441382
126700000,-40.806504032941
126800000,-40.5888669092655
126900000,-40.4094464841741
127000000,-40.3953867741095
127100000,-40.3710379528877
127200000,-40.2408582740487
127300000,-40.1393411191477
127400000,-40.0238601705333
127500000,-40.029643746272
127600000,-39.8737412895399
127700000,-39.7148990867629
127800000,-39.7295019006363
127900000,-39.5618404597246
128000000,-39.538226575014
128100000,-39.3764446261921
128200000,-39.3021201222066
128300000,-39.0793384429526
128400000,-39.1497964316795
128500000,-39.0938453404748
128600000,-38.9937980585962
128700000,-38.8672930623134
128800000,-38.7643060343899
128900000,-38.7877280863981
129000000,-38.6751868838287
129100000,-38.4818026650238
129200000,-38.4743573835603
129300000,-38.2927321489352
129400000,-38.2933711690952
129500000,-38.0551558231053
129600000,-38.0315419383948
129700000,-38.0093979267067
129800000,-37.9871181817472
129900000,-37.8559320998541
130000000,-37.7622277800338
130100000,-37.775089254342
130200000,-37.6086262199099
130300000,-37.621487694218
130400000,-37.4462054216512
130500000,-37.2856218793089
130600000,-37.2514474168983
130700000,-37.2672486372514
130800000,-37.2088212699702
130900000,-37.118791632706
131000000,-37.0478703447339
131100000,-37.0129609458121
131200000,-36.9523287689972
131300000,-36.9144796240304
131400000,-36.7178841926379
131500000,-36.6910590953396
131600000,-36.5569332674016
131700000,-36.5051203287215
131800000,-36.4319942312157
131900000,-36.407373943451
132000000,-36.3849584652201
132100000,-36.3750369076801
132200000,-36.2262123495176
132300000,-36.1766042203711
132400000,-36.1806464565445
132500000,-35.942894580523
132600000,-35.9182742927584
132700000,-35.9223165289318
132800000,-35.8925516855886
132900000,-35.8826301280486
133000000,-35.6845648236336
133100000,-35.6724384565599
133200000,-35.5684450255824
133300000,-35.5408849917728
133400000,-35.439096370329
133500000,-35.4019821618735
133600000,-35.3891208582886
133700000,-35.3336332370523
133800000,-35.3406152192706
133900000,-35.1939954706417
134000000,-35.1340982303381
134100000,-35.050683021675
134200000,-35.0238579243767
134300000,-34.9955629540559
134400000,-34.8680515547191
134500000,-34.7956603937245
134600000,-34.7908833917631
134700000,-34.8074195486274
134800000,-34.69754662556
134900000,-34.6354445757226
135000000,-34.5895111291323
135100000,-34.5737100795025
135200000,-34.527041696401
135300000,-34.3811568842833
135400000,-34.3462474853615
135500000,-34.353964404091
135600000,-34.363151195843
135700000,-34.1621461453831
135800000,-34.2132243182752
135900000,-34.1761101098197
136000000,-34.0853455360443
136100000,-34.0482313275888
136200000,-34.029490531914
136300000,-33.9438705137173
136400000,-33.9920089405645
136500000,-33.8292205886886
136600000,-33.8428169995079
136700000,-33.7645463464235
136800000,-33.7215526458781
136900000,-33.6638602151082
137000000,-33.5899991810911
137100000,-33.5697885123939
137200000,-33.5642765739212
137300000,-33.4823312382807
137400000,-33.4753494267856
137500000,-33.3287296781567
137600000,-33.3276273587515
137700000,-33.3728260395537
137800000,-33.2533989418404
137900000,-33.2221642254747
138000000,-33.1946041916652
138100000,-33.136176824384
138200000,-33.0843638857038
138300000,-33.0472496772483
138400000,-33.0351233101746
138500000,-32.9730212603372
138600000,-32.8756422579608
138700000,-32.8458774146176
138800000,-32.8109680156958
138900000,-32.8186849344253
139000000,-32.7808357894585
139100000,-32.651119580588
139200000,-32.6456076421153
139300000,-32.5555780048512
139400000,-32.5537407489347
139500000,-32.4372533972663
139600000,-32.3898500776536
139700000,-32.336567265951
139800000,-32.3082722956302
139900000,-32.2204474678998
140000000,-32.2105259103598
140100000,-32.2057489083984
140200000,-32.200971906437
140300000,-32.0683159515215
140400000,-32.0054789651729
140500000,-31.9764490583409
140600000,-31.9459492784865
140700000,-31.8978110223625
140800000,-31.8335041629914
140900000,-31.7030530176096
141000000,-31.6600593170642
141100000,-31.6663063627713
141200000,-31.6350716464056
141300000,-31.5957526284164
141400000,-31.5439396897363
141500000,-31.5185844654604
141600000,-31.5351206223247
141700000,-31.3517540481343
141800000,-31.3807841256895
141900000,-31.3870311713966
142000000,-31.362410883632
142100000,-31.3223569291315
142200000,-31.2617247523166
142300000,-31.26576698849
142400000,-31.2639297325735
142500000,-31.2562129845672
142600000,-31.1838218235726
142700000,-31.1349486309374
142800000,-31.1411956766445
142900000,-31.0937923570317
143000000,-31.055943212065
143100000,-31.0033953368736
143200000,-31.0022930174683
143300000,-31.0004557615519
143400000,-30.9537873784504
143500000,-30.8850709000119
143600000,-30.8508964376013
143700000,-30.8637579119094
143800000,-30.8031257350945
143900000,-30.7711560822177
144000000,-30.749475540498
144100000,-30.7380841099355
144200000,-30.691415726834
144300000,-30.659446073957
144400000,-30.5583923890245
144500000,-30.5403865298609
144600000,-30.5385492739445
144700000,-30.5771335261457
144800000,-30.5282603335104
144900000,-30.4860015694763
145000000,-30.5106220279641
145100000,-30.4132430255877
145200000,-30.4099358966488
145300000,-30.3691470056371
145400000,-30.3614302576308
145500000,-30.3684122398491
145600000,-30.3261534758149
145700000,-30.2647863624888
145800000,-30.248985312859
145900000,-30.2765455173917
146000000,-30.2379614359137
146100000,-30.1817388781662
146200000,-30.1438897331994
146300000,-30.1302934931033
146400000,-30.0961190306927
146500000,-30.0906070922201
146600000,-30.0196858042479
146700000,-30.0060895641518
146800000,-30.0623122926225
146900000,-29.9987403697627
147000000,-29.9616261613071
147100000,-29.8870301907789
147200000,-29.9028314111319
147300000,-29.9480300919342
147400000,-29.8249283116647
147500000,-29.803247769945
147600000,-29.8249284823879
147700000,-29.7135856862981
147800000,-29.7124833668929
147900000,-29.7275496507347
148000000,-29.7257123948182
148100000,-29.7495979167948
148200000,-29.6426647397724
148300000,-29.6415624203672
148400000,-29.6456046565406
148500000,-29.6165747497086
148600000,-29.6213519223932
148700000,-29.5195633009494
148800000,-29.5236055371227
148900000,-29.52397309074
149000000,-29.5338948190032
149100000,-29.5122142772835
149200000,-29.4626061481371
149300000,-29.4673833208217
149400000,-29.4773050490849
149500000,-29.4093235071577
149600000,-29.3582455049888
149700000,-29.3497938204712
149800000,-29.320028977128
149900000,-29.3145170386554
150000000,-29.3134147192501
150100000,-29.2976136696203
150200000,-29.2825475565017
150300000,-29.2740958719841
150400000,-29.2266925523714
150500000,-29.2035421376292
150600000,-29.2017048817128
150700000,-29.2153012925321
150800000,-29.1671630364082
150900000,-29.0991814944809
151000000,-29.0877900639185
151100000,-29.1462176019229
151200000,-29.0532482186139
151300000,-29.0506760261862
151400000,-29.0400195321349
151500000,-29.0411220222634
151600000,-29.0165017344988
151700000,-28.9639538593074
151800000,-28.8974421904027
151900000,-28.8963398709974
152000000,-28.9385988057548
152100000,-28.9066291528779
152200000,-28.8761293730234
152300000,-28.871352371062
152400000,-28.8342381626065
152500000,-28.8463647004034
152600000,-28.8099854284591
152700000,-28.8132927281212
152800000,-28.8033711705812
152900000,-28.8132928988445
153000000,-28.7460462934285
153100000,-28.7420042279783
153200000,-28.7166490037025
153300000,-28.7206912398758
153400000,-28.6791674123529
153500000,-28.6729205373691
153600000,-28.6593242972729
153700000,-28.6244148983511
153800000,-28.6828424363555
153900000,-28.5950176086251
154000000,-28.578481622484
154100000,-28.5700299379665
154200000,-28.5571686343816
154300000,-28.5075605052351
154400000,-28.503518439785
154500000,-28.4899221996888
154600000,-28.4763259595926
154700000,-28.4443563067157
