Trace
Swept SA
A.08.55,N9000A
63500000,-20.285358039544
63600000,-20.3242138296991
63700000,-20.3351420324275
63800000,-20.3269618858639
63900000,-20.3261311044126
64000000,-20.3649868945677
64100000,-20.3729753512512
64200000,-20.3677349507325
64300000,-20.3764583439272
64400000,-20.3910612292118
64500000,-20.4166881621648
64600000,-20.4077730790899
64700000,-20.411351916706
64800000,-20.4288945480355
64900000,-20.4670154016794
65000000,-20.4603051281382
65100000,-20.4543297911083
65200000,-20.4814265970838
65300000,-20.4960294823683
65400000,-20.5223913518326
65500000,-20.5193557608476
65600000,-20.527344217531
65700000,-20.5250435630573
65800000,-20.5543451785664
65900000,-20.5542493336264
66000000,-20.5717919649558
66100000,-20.5775756121056
66200000,-20.6245157038843
66300000,-20.6178054303431
66400000,-20.6155047758694
66500000,-20.6212884230192
66600000,-20.6505900385283
66700000,-20.6769519079925
66800000,-20.6761211265412
66900000,-20.6708807260225
67000000,-20.6943028494419
67100000,-20.7309538300633
67200000,-20.7117496358313
67300000,-20.7322320132057
67400000,-20.7233169301308
67500000,-20.7731967679544
67600000,-20.7731009230144
67700000,-20.7730050780743
67800000,-20.7964272014936
67900000,-20.7992711025984
68000000,-20.8219582895065
68100000,-20.8167178889878
68200000,-20.8166220440478
68300000,-20.842983913512
68400000,-20.8678759099538
68500000,-20.8545512078115
68600000,-20.8809130772758
68700000,-20.8837569783806
68800000,-20.9306970701593
68900000,-20.929866288708
69000000,-20.9216861421444
69100000,-20.9539275036985
69200000,-20.9714701350279
69300000,-20.9890127663574
69400000,-20.9786278102601
69500000,-20.9711826002077
69600000,-21.0181226919864
69700000,-21.0290508947148
69800000,-21.0289550497748
69900000,-21.026654395301
70000000,-21.0500765187203
70100000,-21.0881973723642
70200000,-21.1072098767161
70300000,-21.0968249206188
70400000,-21.1202470440381
70500000,-21.1260306911879
70600000,-21.1538624336746
70700000,-21.145682287111
70800000,-21.1610201089068
70900000,-21.1815024862812
71000000,-21.2188884034139
71100000,-21.2136480028952
71200000,-21.2186967135337
71300000,-21.2281550432396
71400000,-21.2839143731531
71500000,-21.2919028298366
71600000,-21.2866624293179
71700000,-21.3130242987821
71800000,-21.3239525015105
71900000,-21.3569287995758
72000000,-21.3502185260346
72100000,-21.3479178715609
72200000,-21.3507617726657
72300000,-21.374183896085
72400000,-21.3887867813696
72500000,-21.4327871271033
72600000,-21.434896091697
72700000,-21.4296556911783
72800000,-21.4501380685527
72900000,-21.4647409538372
73000000,-21.489632950279
73100000,-21.4763082481368
73200000,-21.493115942955
73300000,-21.4937550345262
73400000,-21.5458396818835
73500000,-21.5435390274097
73600000,-21.5640214047841
73700000,-21.5698050519339
73800000,-21.6108656516227
73900000,-21.6188541083062
74000000,-21.6400714221918
74100000,-21.6458550693416
74200000,-21.6604579546261
74300000,-21.69857880827
74400000,-21.6918685347289
74500000,-21.6836883881653
74600000,-21.7188694957643
74700000,-21.7569903494082
74800000,-21.7568945044681
74900000,-21.7678227071965
75000000,-21.7655220527228
75100000,-21.8242211286811
75200000,-21.8116313630501
75300000,-21.8093307085764
75400000,-21.8290781494395
75500000,-21.8708736856396
75600000,-21.8972355551038
75700000,-21.8912602180739
75800000,-21.8999836112686
75900000,-21.9256105442216
76000000,-21.9527073501971
76100000,-21.9555512513019
76200000,-21.9730938826314
76300000,-21.9994557520956
76400000,-22.0015647166892
76500000,-22.0022038082604
76600000,-22.0109272014551
76700000,-22.0549275471889
76800000,-22.0607111943386
76900000,-22.1010368575162
77000000,-22.1016759490874
77100000,-22.0986403581024
77200000,-22.1338214657014
77300000,-22.1653278907443
77400000,-22.1659669823154
77500000,-22.1746903755101
77600000,-22.2069317370642
77700000,-22.2538718288429
77800000,-22.244956745768
77900000,-22.2478006468729
78000000,-22.277102262382
78100000,-22.2858256555767
78200000,-22.3180670171308
78300000,-22.3179711721907
78400000,-22.34139329561
78500000,-22.3618756729844
78600000,-22.411755510808
78700000,-22.3910814435535
78800000,-22.4225878685964
78900000,-22.4114679759878
79000000,-22.4701670519462
79100000,-22.4840350007195
79200000,-22.4876138383356
