Trace
Swept SA
A.08.55,N9000A
503 FSA ,01
Segment,0
Number of Points,1501
Sweep Time,0.001
Start Frequency,50000000
Stop Frequency,200000000
Average Count,0
Average Type,LogPower(Video)
RBW,1500000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,50000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold
Detector,Peak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
50000000,-19.122276459334
50100000,-19.113361304848
50200000,-19.1140003250081
50300000,-19.1315428849264
50400000,-19.1571697464683
50500000,-19.1511943380272
50600000,-19.1540381677209
50700000,-19.1664361720607
50800000,-19.1803040494228
50900000,-19.178003323538
51000000,-19.1955458834563
51100000,-19.1925102210602
51200000,-19.2063780984223
51300000,-19.2011376264925
51400000,-19.212800694321
51500000,-19.2215240161046
51600000,-19.236126829978
51700000,-19.2470549612952
51800000,-19.2410795528542
51900000,-19.250537811149
52000000,-19.2504418947978
52100000,-19.2885626770306
52200000,-19.2759728399885
52300000,-19.2854310982832
52400000,-19.2941544200668
52500000,-19.3087572339402
52600000,-19.3108661271227
52700000,-19.3085654012378
52800000,-19.3261079611561
52900000,-19.3289517908499
53000000,-19.3545786523917
53100000,-19.3434586883721
53200000,-19.337483279931
53300000,-19.3638450779841
53400000,-19.3725683997677
53500000,-19.3754122294614
53600000,-19.3775211226439
53700000,-19.3987383651184
53800000,-19.4155459885255
53900000,-19.4036910879946
54000000,-19.4035951716434
54100000,-19.4181979855168
54200000,-19.412957513587
54300000,-19.4657770260444
54400000,-19.4598016176033
54500000,-19.4597057012521
54600000,-19.4743085151255
54700000,-19.4852366464428
54800000,-19.4858756666028
54900000,-19.4945989883864
55000000,-19.4915633259903
55100000,-19.5083709493974
55200000,-19.5031304774675
55300000,-19.5169983548297
55400000,-19.5352758512593
55500000,-19.5491437286215
55600000,-19.5497827487815
55700000,-19.5702650547447
55800000,-19.5701691383935
55900000,-19.5700732220423
56000000,-19.5846760359158
56100000,-19.5845801195646
56200000,-19.6050624255278
56300000,-19.6159905568451
56400000,-19.6372077993196
56500000,-19.6297625178561
56600000,-19.6252569824375
56700000,-19.6457392884007
56800000,-19.6456433720495
56900000,-19.6712702335914
57000000,-19.6748489997963
57100000,-19.6747530834451
57200000,-19.6834764052287
57300000,-19.7120430128155
57400000,-19.7068025408857
57500000,-19.7361040849837
57600000,-19.7352732321213
57700000,-19.7388519983262
57800000,-19.7644788598681
57900000,-19.7592383879382
58000000,-19.7738412018117
58100000,-19.7847693331289
58200000,-19.7795288611991
58300000,-19.8080954687859
58400000,-19.7999152508112
58500000,-19.8262770488643
58600000,-19.8320606246029
58700000,-19.8349044542966
58800000,-19.8436277760802
58900000,-19.8582305899536
59000000,-19.8610744196473
59100000,-19.892580773279
59200000,-19.8873403013492
59300000,-19.8960636231328
59400000,-19.9194856751409
59500000,-19.9164500127448
59600000,-19.9332576361519
59700000,-19.9397761484018
59800000,-19.9455597241404
59900000,-19.954283045924
60000000,-19.9659461137525
60100000,-19.9864284197157
60200000,-19.9922119954544
60300000,-20.0082846823502
60400000,-20.0008394008867
60500000,-20.0183819608051
60600000,-20.0263703460774
60700000,-20.0468526520407
60800000,-20.035732688021
60900000,-20.0679739781639
61000000,-20.0752274269251
61100000,-20.0707218915065
61200000,-20.1000234356045
61300000,-20.1146262494779
61400000,-20.1204098252165
61500000,-20.1232536549103
61600000,-20.1231577385591
61700000,-20.1583387747469
61800000,-20.1582428583957
61900000,-20.1544722594884
62000000,-20.1903882321874
62100000,-20.199111553971
62200000,-20.2107746217995
62300000,-20.2253774356729
62400000,-20.2370405035014
62500000,-20.2567878729534
62600000,-20.2537522105573
62700000,-20.2514514846724
62800000,-20.2660542985458
62900000,-20.2953558426438
63000000,-20.2945249897814
63100000,-20.2863447718067
63200000,-20.3068270777699
63300000,-20.3096709074636
63400000,-20.3419121976066
