Trace
Swept SA
A.08.55,N9000A
63500000,-18.0664533189507
63600000,-18.0612145004633
63700000,-18.0706744122004
63800000,-18.0698452127804
63900000,-18.0668112038266
64000000,-18.0645121313841
64100000,-18.0695624240539
64200000,-18.0643236055665
64300000,-18.0664341521914
64400000,-18.0604603971927
64500000,-18.0581613247502
64600000,-18.0580670618414
64700000,-18.0609125449775
64800000,-18.0659628376473
64900000,-18.0636637652048
65000000,-18.063569502296
65100000,-18.0634752393871
65200000,-18.065585786012
65300000,-18.0654915231032
65400000,-18.0646623236832
65500000,-18.060158441707
65600000,-18.0541846867083
65700000,-18.0629096619342
65800000,-18.0628153990254
65900000,-18.0627211361166
66000000,-18.0618919366965
66100000,-18.052978435653
66200000,-18.0565588553003
66300000,-18.0527899098353
66400000,-18.0556353929714
66500000,-18.0533363205289
66600000,-18.0525071211089
66700000,-18.0590272868011
66800000,-18.0523185952912
66900000,-18.0470797768038
67000000,-18.0521300694736
67100000,-18.0468912509862
67200000,-18.0556162262121
67300000,-18.0555219633033
67400000,-18.0510180813271
67500000,-18.043574453306
67600000,-18.049359682487
67700000,-18.0514702291119
67800000,-18.0491711566694
67900000,-18.0402576556258
68000000,-18.0460428848068
68100000,-18.0481534314317
68200000,-18.0429146129443
68300000,-18.047964905614
68400000,-18.0456658331715
68500000,-18.0507161258413
68600000,-18.0454773073539
68700000,-18.0424432984002
68800000,-18.0482285275812
68900000,-18.0444595821162
69000000,-18.0392207636288
69100000,-18.0383915642087
69200000,-18.0412370473448
69300000,-18.0352632923462
69400000,-18.0417834580384
69500000,-18.0387494490847
69600000,-18.032775694086
69700000,-18.0297416851323
69800000,-18.0325871682684
69900000,-18.0288182228034
70000000,-18.0346034519845
70100000,-18.0315694430307
70200000,-18.0263306245433
70300000,-18.0350555997692
70400000,-18.0320215908155
70500000,-18.0370718834853
70600000,-18.0369776205765
70700000,-18.0368833576676
70800000,-18.030909602669
70900000,-18.0286105302265
71000000,-18.0277813308064
71100000,-18.0254822583639
71200000,-18.0253879954551
71300000,-18.0223539865014
71400000,-18.0310789617273
71500000,-18.0368641909083
71600000,-18.0250109438198
71700000,-18.024916680911
71800000,-18.0277621640471
71900000,-18.020318536026
72000000,-18.0158146540498
72100000,-18.0215998832308
72200000,-18.0303248584568
72300000,-18.020676420902
72400000,-18.0183773484594
72500000,-18.0300420697303
72600000,-18.0299478068215
72700000,-18.018094559733
72800000,-18.0150605507792
72900000,-18.0179060339153
73000000,-18.0178117710065
73100000,-18.0206572541426
73200000,-18.0235027372787
73300000,-18.0138542997239
73400000,-18.01669978286
73500000,-18.0173404564624
73600000,-18.0165112570424
73700000,-18.011272438555
73800000,-18.0141179216911
73900000,-18.0191682143609
74000000,-18.0168691419183
74100000,-18.0101604504084
74200000,-18.004921631921
