Trace
Swept SA
A.08.55,N9000A
503 FSA ,01
Segment,0
Number of Points,1501
Sweep Time,0.001
Start Frequency,50000000
Stop Frequency,200000000
Average Count,0
Average Type,LogPower(Video)
RBW,1500000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,50000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold
Detector,Peak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
50000000,-18.7829331181109
50100000,-18.7828373500751
50200000,-18.7856813280842
50300000,-18.7914650521383
50400000,-18.7972487761924
50500000,-18.8000927542015
50600000,-18.8139607798791
50700000,-18.8087204562648
50800000,-18.843901640768
50900000,-18.8107337297269
51000000,-18.8084331521575
51100000,-18.8311204159698
51200000,-18.8258800923554
51300000,-18.8544468482576
51400000,-18.841857159531
51500000,-18.8373517724278
51600000,-18.8519547346167
51700000,-18.8783166809852
51800000,-18.8716064843483
51900000,-18.8663661607339
52000000,-18.8714149482768
52100000,-18.8830781644207
52200000,-18.8807775868512
52300000,-18.8939106760176
52400000,-18.8864655428695
52500000,-18.9069479971482
52600000,-18.924490705382
52700000,-18.9170455722339
52800000,-18.9125401851307
52900000,-18.9212636552298
53000000,-18.9380714269523
53100000,-18.9328311033379
53200000,-18.9378798908807
53300000,-18.9355793133113
53400000,-18.9795797359493
53500000,-18.9728695393125
53600000,-18.9617497236083
53700000,-18.9756177492859
53800000,-18.9733171717164
53900000,-18.9754262132143
54000000,-18.9760653816898
54100000,-18.9936080899235
54200000,-18.9905725758429
54300000,-19.0191393317451
54400000,-19.0168387541756
54500000,-19.0196827321848
54600000,-19.019586964149
54700000,-19.0334549898266
54800000,-19.0311544122571
54900000,-19.0486971204909
55000000,-19.0456616064102
55100000,-19.0485055844193
55200000,-19.059433864052
55300000,-19.0571332864826
55400000,-19.0651218200703
55500000,-19.0657609885458
55600000,-19.0862434428245
55700000,-19.0832079287438
55800000,-19.0853169702417
55900000,-19.0977151228968
56000000,-19.1123180850857
56100000,-19.1085476344938
56200000,-19.1121265490141
56300000,-19.1090910349334
56400000,-19.1295734892121
56500000,-19.1353572132662
56600000,-19.1352614452304
56700000,-19.1498644074193
56800000,-19.1497686393835
56900000,-19.1643716015723
57000000,-19.1672155795815
57100000,-19.1634451289896
57200000,-19.1611445514201
57300000,-19.1963257359234
57400000,-19.1962299678876
57500000,-19.2064233110091
57600000,-19.198978177861
57700000,-19.2128462035386
57800000,-19.2223046101488
57900000,-19.2222088421131
58000000,-19.2279925661671
58100000,-19.2337762902212
58200000,-19.2623430461234
58300000,-19.2593075320427
58400000,-19.2570069544733
58500000,-19.2627906785273
58600000,-19.2707792121151
58700000,-19.2684786345456
58800000,-19.2860213427794
58900000,-19.2829858286987
59000000,-19.2946490448426
59100000,-19.3092520070315
59200000,-19.3091562389957
59300000,-19.3112652804936
59400000,-19.3060249568792
59500000,-19.3382663953376
59600000,-19.332291135212
59700000,-19.3402796687997
59800000,-19.34973807541
59900000,-19.3496423073742
60000000,-19.3495465393384
60100000,-19.3670892475722
60200000,-19.3669934795364
60300000,-19.3749820131242
60400000,-19.3932596578692
60500000,-19.3931638898334
60600000,-19.4018873599324
60700000,-19.4194300681662
60800000,-19.4332980938438
60900000,-19.4280577702294
61000000,-19.4338414942835
61100000,-19.4308059802028
61200000,-19.4380595772793
61300000,-19.4364939362211
61400000,-19.4569763904997
61500000,-19.4796636543121
61600000,-19.4861823148774
61700000,-19.4824118642855
61800000,-19.4830510327609
61900000,-19.4947142489049
62000000,-19.5034377190039
62100000,-19.5151009351478
62200000,-19.515005167112
62300000,-19.5318129388345
62400000,-19.5295123612651
62500000,-19.5588140536785
62600000,-19.5557785395978
62700000,-19.555682771562
62800000,-19.5555870035263
62900000,-19.5525514894456
63000000,-19.5899374834826
63100000,-19.5788176677783
63200000,-19.5875411378773
63300000,-19.5837706872854
63400000,-19.6285060464347
