Trace
Swept SA
A.08.55,N9000A
63500000,-18.0008193202812
63600000,-17.9985201874139
63700000,-18.0035704196589
63800000,-17.9983315407467
63900000,-18.0004420269468
64000000,-18.0010826401244
64100000,-17.9951088247009
64200000,-18.0053036125245
64300000,-17.9949201780337
64400000,-18.0124643309696
64500000,-18.0123700076359
64600000,-18.0122756843023
64700000,-18.0085066784125
64800000,-18.0062075455452
64900000,-18.0090529682565
65000000,-18.0001394067881
65100000,-18.0265027978588
65200000,-18.022733791969
65300000,-18.0174949130568
65400000,-18.016665653212
65500000,-18.0165713298783
65600000,-18.0172119430559
65700000,-18.0222621753009
65800000,-18.0229027884785
65900000,-18.0286879572348
66000000,-18.0227141418113
66100000,-18.0255595645226
66200000,-18.025465241189
66300000,-18.0194914257655
66400000,-18.0193971024319
66500000,-18.0273870807218
66600000,-18.0272927573882
66700000,-18.0279333705658
66800000,-18.0307787932771
66900000,-18.0277447238985
67000000,-18.0364696386997
67100000,-18.0356403788548
67200000,-18.0362809920324
67300000,-18.0354517321876
67400000,-18.0331525993203
67500000,-18.0411425776102
67600000,-18.0388434447429
67700000,-18.0387491214092
67800000,-18.0357150520307
67900000,-18.0370906017195
68000000,-18.0355264053635
68100000,-18.0376368915635
68200000,-18.041217250786
68300000,-18.0411229274524
68400000,-18.0380888580739
68500000,-18.0431390903189
68600000,-18.0430447669853
68700000,-18.0436853801628
68800000,-18.0465308028742
68900000,-18.0464364795405
69000000,-18.0536915213192
69100000,-18.0425731503171
69200000,-18.0395390809386
69300000,-18.0431194401611
69400000,-18.0481696724061
69500000,-18.0576295237185
69600000,-18.051655708295
69700000,-18.0537661944951
69800000,-18.0602862997625
69900000,-18.0506378017829
70000000,-18.0476037324044
70100000,-18.0622081392954
70200000,-18.0562343238719
70300000,-18.0509954449597
70400000,-18.0538408676709
70500000,-18.0596260364272
70600000,-18.0595317130936
70700000,-18.056497643715
70800000,-18.0674273680498
70900000,-18.0585138065815
71000000,-18.0562146737141
71100000,-18.0590600964254
71200000,-18.0582308365806
71300000,-18.0559317037133
71400000,-18.0668614280481
71500000,-18.0645622951808
71600000,-18.0747570830044
71700000,-18.0636387120023
71800000,-18.0635443886687
71900000,-18.0612452558014
72000000,-18.0692352340913
72100000,-18.0750204028475
72200000,-18.0749260795139
72300000,-18.0726269466466
72400000,-18.0798819884253
72500000,-18.0724382999793
72600000,-18.0782234687355
72700000,-18.0803339549356
72800000,-18.0692155839335
72900000,-18.0750007526898
73000000,-18.0741714928449
73100000,-18.0718723599776
73200000,-18.0776575287338
73300000,-18.08344269749
73400000,-18.0774688820666
73500000,-18.0736998761768
73600000,-18.0714007433095
73700000,-18.0882099597342
73800000,-18.0829710808219
73900000,-18.0916959956231
74000000,-18.0849872436884
74100000,-18.085627856866
74200000,-18.0884732795773
74300000,-18.0942584483335
74400000,-18.0941641249999
74500000,-18.0881903095764
74600000,-18.0880959862428
74700000,-18.0880016629092
74800000,-18.0930518951542
74900000,-18.0907527622868
75000000,-18.1016824866217
75100000,-18.0964436077094
75200000,-18.0956143478646
75300000,-18.0962549610422
75400000,-18.0961606377086
75500000,-18.1048855525097
75600000,-18.1011165466199
75700000,-18.1046969058425
75800000,-18.1009278999527
75900000,-18.0956890210405
76000000,-18.1073536818865
76100000,-18.1065244220417
76200000,-18.1012855431294
76300000,-18.1122152674643
76400000,-18.1062414520408
76500000,-18.1010025731286
76600000,-18.0942938211939
76700000,-18.112572910641
76800000,-18.1117436507961
76900000,-18.1212035021085
77000000,-18.1064104485503
77100000,-18.1092558712616
77200000,-18.1121012939729
77300000,-18.111272034128
77400000,-18.1170572028842
77500000,-18.1088785779271
77600000,-18.1109890641272
77700000,-18.1057501852149
77800000,-18.1196196555947
77900000,-18.1173205227274
78000000,-18.108406961259
78100000,-18.12301136815
78200000,-18.1163026162153
78300000,-18.114003483348
78400000,-18.1227283981491
78500000,-18.1255738208604
78600000,-18.1159253228808
78700000,-18.1165659360584
78800000,-18.1164716127248
78900000,-18.1251965275259
79000000,-18.127307013726
79100000,-18.1308873729485
79200000,-18.1307930496149
79300000,-18.1306987262813
79400000,-18.1357489585263
79500000,-18.1275703335691
79600000,-18.1296808197692
79700000,-18.1391406710815
79800000,-18.1353716651918
79900000,-18.1293978497683
80000000,-18.1388577010807
80100000,-18.1358236317021
80200000,-18.1386690544134
80300000,-18.1407795406135
80400000,-18.1384804077462
80500000,-18.1354463383676
80600000,-18.1324122689891
80700000,-18.140402247279
80800000,-18.1351633683668
80900000,-18.140948537123
81000000,-18.1408542137894
81100000,-18.1407598904557
81200000,-18.1428703766558
81300000,-18.1427760533222
81400000,-18.13753717441
81500000,-18.1462620892111
81600000,-18.1461677658775
81700000,-18.1482782520775
81800000,-18.1423044366541
81900000,-18.1400053037868
82000000,-18.1575494567227
82100000,-18.1545153873441
82200000,-18.1544210640105
