Trace
Swept SA
A.08.55,N9000A
503 FSA ,01
Segment,0
Number of Points,1501
Sweep Time,0.001
Start Frequency,50000000
Stop Frequency,200000000
Average Count,0
Average Type,LogPower(Video)
RBW,1500000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,50000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,AC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold
Detector,Peak
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
50000000,-19.1564885560137
50100000,-19.154187868581
50200000,-19.1834894511311
50300000,-19.1826586367208
50400000,-19.173743520687
50500000,-19.1883463730126
50600000,-19.1919251776697
50700000,-19.1918292997706
50800000,-19.2093718981411
50900000,-19.212215766287
51000000,-19.2356378567473
51100000,-19.2296624867584
51200000,-19.2347111644379
51300000,-19.24122971514
51400000,-19.2462783928195
51500000,-19.2667607372349
51600000,-19.2578456212011
51700000,-19.2526051877234
51800000,-19.2819067702736
51900000,-19.2906301305093
52000000,-19.2905342526103
52100000,-19.3021973588909
52200000,-19.3043062905255
52300000,-19.3269934444746
52400000,-19.3136687093735
52500000,-19.3275366251878
52600000,-19.3333202393786
52700000,-19.3545375203052
52800000,-19.3684054361195
52900000,-19.3602252565969
53000000,-19.3660088707877
53100000,-19.3747322310234
53200000,-19.4099133056634
53300000,-19.4002632531184
53400000,-19.4009023117306
53500000,-19.4008064338315
53600000,-19.4212887782469
53700000,-19.4241326463928
53800000,-19.4328560066285
53900000,-19.4474588589541
54000000,-19.4414834889652
54100000,-19.4641706429143
54200000,-19.4589302094366
54300000,-19.4639788871162
54400000,-19.476376929908
54500000,-19.5078833219919
54600000,-19.5048476980479
54700000,-19.5025470106152
54800000,-19.5083306248059
54900000,-19.5368972708449
55000000,-19.5316568373672
55100000,-19.5315609594682
55200000,-19.5461638117937
55300000,-19.5666461562091
55400000,-19.5665502783101
55500000,-19.5811531306356
55600000,-19.5839969987815
55700000,-19.5927203590172
55800000,-19.6043834652978
55900000,-19.6042875873988
56000000,-19.6181555032131
56100000,-19.6276137999601
56200000,-19.6363371601958
56300000,-19.6391810283417
56400000,-19.6479043885774
56500000,-19.6470735741671
56600000,-19.6557969344028
56700000,-19.6828937074193
56800000,-19.6798580834753
56900000,-19.688581443711
57000000,-19.7002445499916
57100000,-19.7177871483621
57200000,-19.7176912704631
57300000,-19.717595392564
57400000,-19.7344030544233
57500000,-19.7784033671981
57600000,-19.7702231876755
57700000,-19.7730670558213
57800000,-19.7759109239672
57900000,-19.7846342842029
58000000,-19.7955624539723
58100000,-19.7962015125845
58200000,-19.8108043649101
58300000,-19.8099735504998
58400000,-19.8370703235162
58500000,-19.8399141916621
58600000,-19.8309990756283
58700000,-19.8544211660886
58800000,-19.8984214788634
58900000,-19.8806871246948
59000000,-19.8835309928407
59100000,-19.8951940991213
59200000,-19.9120017609806
59300000,-19.9273395498173
59400000,-19.929448481452
59500000,-19.9300875400642
59600000,-19.9417506463448
59700000,-19.9673775463388
59800000,-19.9621371128611
59900000,-19.9620412349621
60000000,-19.9707645951978
60100000,-20.0015360507704
60200000,-19.9911510617141
60300000,-20.0028141679948
60400000,-20.0277061314776
60500000,-20.0202608884662
60600000,-20.0554419631062
60700000,-20.0524063391622
60800000,-20.0523104612632
60900000,-20.0698530596337
61000000,-20.1013594517175
61100000,-20.0983238277736
61200000,-20.1048423784756
61300000,-20.1106259926664
61400000,-20.1546263054412
61500000,-20.147915998941
61600000,-20.1456153115083
61700000,-20.1660976559237
61800000,-20.1660017780246
61900000,-20.1828094398839
62000000,-20.1805087524511
62100000,-20.1943766682655
62200000,-20.208979520591
62300000,-20.2301968015176
62400000,-20.2293659871074
62500000,-20.2388242838543
62600000,-20.2468127075788
62700000,-20.2739094805953
62800000,-20.2789581582748
62900000,-20.2854767089768
63000000,-20.2942000692125
63100000,-20.3058631754932
63200000,-20.3381045040883
63300000,-20.3343339436331
63400000,-20.3320332562003
